frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,528.4688,61.734863,0.9523695,530.94275,59.37796,0.9306176,526.32806,59.448624,0.89766294,535.2248,60.95305,0.7614438,523.53973,61.30693,0.5934022,541.44617,75.156494,0.9886774,520.1345,76.17597,0.9883553,549.2549,92.04738,0.9540063,516.4273,93.88548,0.93227535,548.125,108.66965,0.9287184,514.03577,110.06181,0.89899737,538.6234,109.2191,0.98747766,524.69104,109.54748,0.98690295,540.6296,135.04149,0.96257985,523.88574,135.11166,0.9557022,543.293,156.1193,0.9097916,525.105,155.99193,0.8994442,1.0249235,0.12871821,0.99560097,0.20658781
1,33.333333333333336,528.30914,61.568962,0.954304,530.81464,59.236176,0.9319416,526.174,59.28398,0.904096,535.0707,60.93492,0.7586186,523.3196,61.220444,0.6118536,541.1768,75.25763,0.98878914,519.6346,76.24834,0.98905504,548.8433,92.24823,0.95352125,515.7378,94.127045,0.937184,548.10596,108.966255,0.9278127,513.63556,110.60067,0.9039158,538.5062,109.47925,0.98696184,524.3686,109.829834,0.98675865,541.02716,135.51363,0.95848644,523.64386,135.5899,0.95243657,544.0659,156.55904,0.8976981,524.9409,156.43399,0.888643,1.00321808,0.16679325,0.97496675,0.16753019
2,66.66666666666667,528.0046,61.294006,0.95697004,530.5399,58.949768,0.93337554,525.82806,58.999863,0.91230005,534.7843,60.6549,0.7521793,522.8808,60.943474,0.6371491,540.77576,74.97676,0.9891255,519.1184,75.993065,0.9903252,548.52405,91.9713,0.9537065,515.13055,93.85658,0.94581574,548.06354,108.84743,0.9287293,512.84424,110.52804,0.9145935,538.2393,109.305824,0.9872918,524.0145,109.69659,0.98774827,540.96875,135.26964,0.9574995,523.4154,135.37556,0.95377755,544.30945,156.19681,0.8935715,524.9083,156.12706,0.88826454,1.02845855,0.15230017,1.00247904,0.17195181
3,100.0,527.635,61.35972,0.96834,530.2244,58.988243,0.95072037,525.45624,59.19729,0.9289924,534.63696,60.485336,0.82564676,522.7852,61.26924,0.690859,540.49805,74.872696,0.9953269,519.5326,76.47493,0.9962369,547.4743,91.49571,0.9762264,515.965,93.66625,0.97387516,548.9788,108.645226,0.9580978,512.387,110.02609,0.95131725,538.14703,110.13014,0.9936005,524.50684,110.81813,0.994344,540.5762,135.58298,0.9716916,524.3905,135.95244,0.9710934,544.05176,157.08057,0.9069142,526.2715,157.30234,0.90527105,0.98590751,0.13215725,0.95678899,0.19774458
4,133.33333333333334,526.64343,61.522766,0.9678705,529.2315,59.169785,0.95082575,524.57404,59.395493,0.9263094,533.84314,60.5793,0.82907254,522.20966,61.42833,0.67815137,539.9481,74.780815,0.9953023,519.089,76.45221,0.99617505,546.98,91.131805,0.97671825,515.1888,93.42618,0.9739402,548.547,107.8957,0.9589344,511.7585,109.718506,0.95167553,537.82166,110.24472,0.9935855,524.2363,110.94195,0.99430686,540.59753,135.77118,0.97122777,524.11755,136.11685,0.9704772,544.4374,157.34204,0.9045083,526.18536,157.47916,0.9024775,0.98153675,0.10439931,0.97177336,0.09039752
5,166.66666666666666,526.2241,61.546455,0.9602376,528.7822,59.1781,0.9371295,524.0081,59.284134,0.9197819,533.108,60.693947,0.7562256,521.12787,61.184555,0.6561898,539.30945,74.64314,0.9900935,517.64307,76.067116,0.9917576,547.5395,91.07673,0.95762366,513.7236,93.78183,0.95513946,547.56525,107.55606,0.93437016,510.98312,110.55638,0.9268791,537.367,109.13855,0.98840207,523.1149,109.74243,0.989233,541.3164,135.2453,0.95777214,523.207,135.50105,0.9558552,545.36707,155.83145,0.8892811,524.9199,155.90173,0.88688153,0.97366059,0.12429659,0.95973673,0.10710141
6,200.0,525.9177,61.66774,0.96152276,528.50214,59.293503,0.9385122,523.69196,59.420273,0.9228028,532.83777,60.81357,0.7583143,520.82355,61.369995,0.6661131,538.8784,74.70683,0.9905504,517.4469,76.18486,0.99245703,546.8968,90.81996,0.95891494,513.17737,93.444405,0.9588198,546.97205,107.05982,0.9368172,510.06586,109.9198,0.9323932,536.9785,108.78336,0.98933417,522.9554,109.42703,0.99031115,540.9242,134.32944,0.9617368,523.6018,134.62137,0.9606788,544.6911,154.69365,0.9006694,525.5089,154.80345,0.8995888,0.98251844,0.13092902,0.97152771,0.06583298
7,233.33333333333334,525.6355,61.739136,0.96141,528.2044,59.341896,0.93932223,523.3659,59.50923,0.922327,532.4654,60.820343,0.7628559,520.43427,61.48378,0.6631331,538.5997,74.68004,0.9904757,517.03766,76.33195,0.99215126,546.6782,90.71828,0.95887053,512.91815,93.59743,0.95675963,546.805,107.034164,0.9363751,510.06464,109.889336,0.9294841,536.79156,108.779144,0.98875916,522.71606,109.506874,0.98961556,540.5604,134.42297,0.95915705,523.4785,134.79662,0.9573807,543.9645,154.72449,0.8937,525.4657,154.94154,0.89146054,0.99677211,0.08081735,0.99265322,0.04077714
8,266.6666666666667,525.74054,61.63137,0.9630335,528.19305,59.218292,0.93710667,523.33453,59.42563,0.9305613,532.08496,60.75009,0.74034935,519.9855,61.487503,0.70309263,538.09656,74.67236,0.9903861,516.2751,76.49318,0.993087,546.5647,90.683754,0.95593524,512.3114,93.9288,0.9632386,546.73413,106.76044,0.93284047,509.53714,109.99696,0.9373318,536.4459,108.92056,0.98847884,522.2315,109.78623,0.9901418,540.23145,134.71106,0.9556826,523.42017,135.24675,0.95741236,543.35596,154.9116,0.8827503,525.5147,155.41676,0.886959,1.01442386,0.19749893,0.99461838,0.02800358
9,300.0,525.24634,61.800056,0.96079874,527.7399,59.35562,0.9370779,522.82837,59.577126,0.9238376,531.7309,60.90605,0.75219715,519.5254,61.673477,0.6764038,537.90906,74.88808,0.9900677,515.8951,76.77414,0.9919469,546.3762,90.88401,0.955549,511.96167,94.371544,0.95524085,546.6755,106.85305,0.931396,509.7926,110.469604,0.9264609,536.4617,108.966324,0.98802173,522.11237,109.84453,0.9890514,540.07495,134.35474,0.95702606,522.99115,134.88103,0.9558531,542.94385,154.71848,0.8909404,525.0987,155.15898,0.8898725,1.01442386,0.19749893,0.99461838,0.02800358
