frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,498.6641,25.810791,0.7829275,499.77695,22.113083,0.2611583,497.21582,20.47084,0.8365177,488.94208,20.358627,0.11281793,483.2041,17.253426,0.88411826,481.5308,42.694847,0.87730473,465.93372,41.346405,0.986427,478.30435,84.65032,0.5729693,457.38467,81.56303,0.96999234,488.4595,115.52605,0.5517531,473.6534,116.047485,0.93159205,482.8313,116.49902,0.9690193,472.55148,117.33843,0.989806,488.65985,171.46837,0.9542339,477.9185,173.83023,0.98462385,482.27838,221.39706,0.89319295,474.32446,228.03253,0.9437488,1.0576401,-0.34414926,0.9265746,-0.37632881
1,33.333333333333336,498.35538,25.506088,0.7558813,499.20978,21.780334,0.22868663,497.15707,20.161583,0.8191725,487.42963,20.171326,0.10501165,483.40158,17.203903,0.8822724,479.9707,42.727173,0.8667583,466.3976,41.714645,0.9851756,478.2171,85.169464,0.549374,459.92123,82.57005,0.9679852,489.01886,115.69853,0.5285762,476.09265,116.22589,0.9263417,480.7521,116.61257,0.96574056,471.77844,117.42369,0.9887687,487.5842,171.7338,0.9501048,478.02777,173.69223,0.9833239,482.1118,221.7312,0.88595676,474.56174,227.74948,0.9399447,1.04251117,-0.30877632,0.95850851,-0.26971869
2,66.66666666666667,498.0789,24.172165,0.74694973,499.0489,20.326813,0.22741283,496.6389,19.017593,0.81492555,487.60422,19.2471,0.10830245,482.99844,17.032692,0.8793029,479.52744,42.190834,0.85565937,467.0872,41.706482,0.9834172,476.5016,83.22389,0.5253032,461.88654,80.90008,0.9640705,487.1368,114.74982,0.5055686,478.366,115.14282,0.9182736,479.3307,115.995224,0.9611628,470.74335,116.964294,0.9871228,487.35065,171.43645,0.9437701,477.7734,173.56236,0.9810277,482.6512,221.3856,0.8747338,473.97476,227.41673,0.93334967,0.97603023,-0.22083525,0.93811993,-0.15426534
3,100.0,497.79034,24.506699,0.7191239,498.67767,20.609299,0.20039962,496.63742,19.338943,0.79545593,486.39948,18.922012,0.109033585,483.70047,17.002548,0.8786894,477.42358,41.06581,0.8525023,468.5834,41.10211,0.9833717,474.1743,81.86647,0.51997674,464.44458,80.149124,0.9651311,486.14655,113.393715,0.49889916,479.45847,114.429344,0.9182055,476.63348,115.33822,0.96265906,470.18918,116.41489,0.9878293,487.3586,170.74033,0.9467768,478.32224,173.00487,0.9824753,483.31342,220.51245,0.8822303,473.52084,227.28174,0.93839896,0.94090403,-0.21125508,0.90790554,-0.12798127
4,133.33333333333334,497.81445,24.393463,0.6724496,498.59097,20.37532,0.1635622,496.97495,19.204117,0.76325893,484.8897,18.21991,0.10991994,484.69415,16.81897,0.8787947,474.29785,39.7846,0.8452349,470.53363,40.492523,0.9828164,470.4901,80.05788,0.5068383,466.79745,78.97014,0.9652833,485.02905,111.481415,0.48815832,481.9877,114.12639,0.9165153,473.31152,114.162895,0.9617653,470.07654,115.51782,0.98772556,486.64047,170.04172,0.94569075,479.65317,172.9278,0.9824378,483.22458,220.12863,0.8789381,473.74384,228.23953,0.93711895,0.93465317,-0.29502017,0.87498906,-0.14468516
5,166.66666666666666,497.90253,24.365318,0.64004374,498.65042,20.143875,0.1390445,497.4612,19.0224,0.7462842,482.8743,17.230347,0.11979947,485.72592,16.280014,0.89168036,469.21857,38.262085,0.84818095,472.8749,39.27736,0.98364246,464.06976,78.64543,0.49788368,469.68005,76.590355,0.96640825,482.1006,110.0208,0.47830606,483.88736,111.72505,0.9154736,467.89996,112.53438,0.961029,469.21033,114.034775,0.9877229,485.34595,168.29272,0.9454909,480.2472,171.50125,0.9827375,484.32578,219.08444,0.8781864,474.03433,228.31598,0.93736994,0.96603882,-0.40433239,0.85214403,-0.20879862
6,200.0,498.028,24.755325,0.6562602,498.7691,20.289024,0.14799415,497.48053,19.438393,0.76912206,482.28314,16.766724,0.12840141,485.35687,16.46669,0.90529114,466.95148,37.496414,0.8491515,474.1003,39.57831,0.98357314,461.47205,78.96722,0.47457036,474.2175,78.03078,0.9632536,479.8891,112.33015,0.44974577,487.9938,114.39169,0.905553,465.95245,112.02534,0.95888436,469.02295,114.06316,0.9869931,484.65778,167.77977,0.9455426,478.8176,172.47826,0.98271734,486.58768,217.99802,0.8842517,473.43292,229.39192,0.9403081,0.97276521,-0.46304165,0.83347498,-0.19283167
7,233.33333333333334,498.26056,25.315231,0.64624506,499.02527,20.639862,0.14108184,498.00903,19.860474,0.7667719,481.2462,16.49601,0.14491689,486.58304,16.525772,0.9150722,464.42737,37.235207,0.8577558,476.09387,39.698944,0.98477536,458.24847,80.75021,0.47300306,477.5838,80.17188,0.9641832,479.61646,114.10187,0.4408912,493.44516,117.38934,0.902379,463.39395,112.0479,0.95906675,469.14404,114.22565,0.9871329,483.5758,168.35754,0.9447442,477.88373,173.1572,0.98253053,488.2194,218.22829,0.8818934,472.87152,229.97588,0.9390394,0.97075118,-0.46230472,0.83396627,-0.18202327
8,266.6666666666667,498.47394,25.40892,0.6535737,499.37122,20.527863,0.14510477,498.2804,19.857315,0.78110844,480.57648,15.964905,0.16018212,486.70886,16.353394,0.9248818,461.8163,36.750137,0.85887396,477.39645,39.96209,0.98485976,454.77005,80.91775,0.45164448,480.39227,81.38631,0.9614542,478.35962,113.120605,0.41625062,497.1909,118.22233,0.89219165,461.68704,112.14485,0.95499986,469.6903,114.71941,0.9858133,482.06223,168.57745,0.94059414,476.65015,174.4088,0.98105365,489.08148,218.22491,0.8759311,472.55588,231.65187,0.93520224,1.03129913,-0.53648964,0.86516324,-0.16507374
9,300.0,498.1594,25.363342,0.6183223,498.93945,20.435654,0.12563077,498.2518,19.721504,0.7456411,479.7041,15.727936,0.16276392,487.8115,15.925552,0.92255974,460.5714,36.651726,0.86333585,479.25424,39.36032,0.9856397,453.58328,82.55672,0.47697976,483.9065,81.948166,0.9656352,476.39014,116.007286,0.4402475,499.818,120.11406,0.9020927,460.07962,112.076126,0.95674664,469.93878,114.43478,0.98652494,481.273,168.56332,0.93752897,476.40753,174.51299,0.98032606,489.04675,218.39102,0.8607737,471.70932,232.4887,0.92736334,1.03894995,-0.56179112,0.85410919,-0.18521666
10,333.3333333333333,497.7992,25.765015,0.60963786,498.45013,20.790451,0.11675536,498.04004,20.015045,0.73310345,478.20047,15.806259,0.17624657,487.8952,15.945709,0.93062186,457.51392,36.473083,0.8860428,480.50146,39.20616,0.9883497,447.11035,81.982315,0.5249948,486.1147,82.031425,0.97154474,467.4176,114.265335,0.47812733,501.0896,121.032394,0.91523194,458.18408,111.76338,0.96528286,470.51672,113.99447,0.98932797,479.72006,168.67853,0.9470125,476.3962,174.27649,0.9835736,487.62537,218.15952,0.87343603,471.20715,232.05096,0.9349028,1.07392239,-0.63204572,0.84575725,-0.19627071
11,366.66666666666663,497.84952,25.283333,0.63294685,497.62708,20.17228,0.13617249,497.97504,19.679852,0.7210701,477.1855,16.051723,0.220777,488.64932,16.527134,0.93530506,456.6482,37.004856,0.9377943,483.2565,39.65419,0.9916351,442.1925,79.69803,0.65638614,491.32394,81.24567,0.9745112,457.03088,113.04607,0.51859206,501.7612,123.15518,0.90670764,458.65146,111.90518,0.9805742,473.3222,113.97731,0.9931143,476.27472,170.93631,0.94785994,477.96536,174.67224,0.98140347,484.51028,219.37646,0.85247976,474.10886,228.66516,0.9163649,1.08803764,-0.71384565,0.77427443,-0.27340337
12,400.0,496.7917,26.515915,0.6051831,496.47095,21.383476,0.13292003,497.19202,20.874474,0.6538601,476.21475,16.732273,0.26064125,489.40564,17.159538,0.9198363,456.08807,37.040985,0.95392644,484.82632,39.69992,0.9917075,440.8941,78.80572,0.75529563,493.16852,80.73417,0.9756074,453.9218,112.07507,0.62236154,502.76907,122.3015,0.9148903,458.14047,111.9328,0.98568916,474.25763,113.89984,0.9941048,474.90054,171.298,0.9557645,478.13483,174.96333,0.98178035,483.34033,218.91187,0.85558337,473.7961,227.89522,0.9107556,0.98212491,-0.66447091,0.68436819,-0.23385446
13,433.33333333333337,496.4789,26.655853,0.6144132,495.85443,21.474052,0.14627871,496.80334,20.955475,0.61304224,475.46274,16.684418,0.31065992,489.2739,17.16394,0.9078039,455.3806,37.03197,0.9707949,486.06613,39.74047,0.99226564,439.1151,78.37626,0.84784424,495.0297,80.79961,0.9762923,449.76935,111.90008,0.7318602,503.51782,122.59906,0.9220089,458.79227,111.58008,0.9904633,476.22064,113.36982,0.9951984,473.3488,172.25433,0.96616244,478.69302,175.31656,0.9830011,481.26675,220.5624,0.86836606,473.33185,227.7302,0.9086927,0.9306729,-0.55368482,0.73619938,-0.13264854
