frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,535.4405,112.30861,0.93880695,538.33093,107.78262,0.95197946,533.23883,108.95755,0.58000284,548.2278,104.6981,0.9502257,537.3835,106.94545,0.21567951,564.3535,118.952034,0.9971723,551.388,121.56529,0.95652777,574.53845,145.53098,0.993505,554.5825,144.83842,0.7621449,547.6737,163.97896,0.98516613,542.3641,162.67424,0.7792945,577.3169,168.08875,0.99304813,569.16583,166.311,0.9729955,534.8507,178.01785,0.98541564,529.4032,177.43633,0.94293946,541.04083,223.11992,0.9448066,541.62463,218.86545,0.8801047,1.07872548,-0.07443057,0.99879436,-0.40064771
1,33.333333333333336,534.27216,112.46415,0.93255997,536.9099,107.99154,0.9467275,532.14703,109.15888,0.5495245,546.58374,104.939926,0.9475337,536.5574,107.21575,0.20425318,563.18024,119.06594,0.99713093,550.5737,121.41774,0.9555598,573.062,145.79045,0.9937285,552.7143,144.37807,0.7660323,545.96735,164.29694,0.9856507,539.8651,161.58916,0.78471756,577.1382,167.19897,0.9933651,569.3084,165.33203,0.97417223,535.1597,178.1139,0.9859903,530.36127,177.07463,0.9450305,541.10474,223.35509,0.9459895,541.9934,218.20544,0.8826834,1.13401727,-0.11692723,1.04743215,-0.41857983
2,66.66666666666667,533.5474,112.959915,0.9317849,535.9987,108.46499,0.945497,531.3211,109.68405,0.54737014,545.2982,105.2422,0.9462002,535.60583,107.654205,0.20572205,562.22687,119.22392,0.99711585,549.9396,121.572784,0.9561004,572.3193,146.07735,0.99374545,551.79565,144.43672,0.7705188,545.54913,164.74686,0.98571694,538.7703,161.62398,0.7891273,577.57886,166.79741,0.9934228,570.0384,164.97572,0.9746713,534.875,177.80544,0.9862271,530.7554,176.68573,0.9463282,541.0744,223.37788,0.94696885,542.32733,217.8309,0.8853156,1.08014434,-0.09973205,0.99289887,-0.41342127
3,100.0,532.229,113.50259,0.9046634,534.13635,108.965996,0.9197555,530.183,110.4652,0.46471682,542.7251,105.76764,0.9287589,534.7964,108.83055,0.17779413,561.2712,119.22616,0.99613154,548.6272,122.49747,0.9484512,572.24176,145.6557,0.9926322,549.8722,145.36879,0.7707071,545.2629,164.54831,0.9840842,537.7357,161.9756,0.79144514,578.0605,166.61447,0.99257624,570.36523,165.2036,0.9732569,534.27747,176.98468,0.98475164,530.4113,176.40456,0.94414806,540.93567,223.32861,0.9424699,541.6832,218.05815,0.88038975,1.08204452,-0.21076379,0.91945088,-0.53010286
4,133.33333333333334,530.4337,113.96954,0.89308673,532.05597,109.39453,0.9119076,528.5357,110.99245,0.42277548,540.5526,105.971405,0.92754906,533.86316,109.27229,0.16287409,559.3985,119.01923,0.9961313,548.07733,122.81566,0.9439462,571.00006,145.39867,0.9930708,549.36005,146.46042,0.76025844,544.9291,164.5297,0.9847482,536.5545,162.79852,0.78514194,576.818,166.36855,0.9926939,570.0303,165.32436,0.97255015,534.53284,177.33058,0.9845478,531.25,177.40941,0.9413582,541.39923,223.30637,0.9400862,541.56775,218.61938,0.8729365,2.06450468,-0.3043547,1.76299732,-1.03023697
5,166.66666666666666,527.8208,115.21367,0.9182441,529.8464,110.65117,0.9366302,525.6759,112.317055,0.48656058,539.04987,106.98616,0.94266224,530.311,110.58597,0.16966663,557.7245,119.40239,0.9969356,545.3313,124.5181,0.94740725,569.3765,144.98793,0.9941491,547.55695,148.31337,0.752689,543.31744,165.54678,0.9866911,535.4044,164.90898,0.7804072,576.4905,166.01912,0.99353653,568.8231,165.61656,0.97369754,534.4216,176.84534,0.9863797,529.71826,178.15811,0.94387436,541.7275,222.18585,0.94684964,540.9851,219.07935,0.8806736,1.16437019,-0.12036627,1.07936606,-0.41980806
6,200.0,526.8251,117.75696,0.90578294,528.2918,113.20386,0.92911774,524.53986,114.77302,0.43951437,536.5406,108.43033,0.94184726,529.6334,111.74271,0.16696304,554.7716,119.812,0.997033,545.7885,123.97064,0.9437875,566.5067,145.72449,0.9945326,548.83466,147.75655,0.7362767,541.33673,167.8671,0.9867312,533.0387,166.391,0.7659649,575.0992,166.85867,0.99373204,569.9854,166.20932,0.97316855,533.8019,178.71744,0.9864867,532.18835,179.07916,0.9417094,541.46814,222.94409,0.9469587,543.4619,218.00346,0.87796086,1.32852308,-0.26996434,1.06094265,-0.75265763
7,233.33333333333334,524.37775,120.059906,0.90627563,525.6842,115.45368,0.9295993,522.1159,117.211136,0.44334412,533.63824,109.872345,0.9411315,527.2139,113.59543,0.16575286,552.4039,120.16597,0.99695694,543.5292,125.36134,0.94180423,565.7174,146.6867,0.9945287,547.3403,150.25931,0.73365694,540.73596,169.60033,0.9868003,531.095,168.68896,0.7649473,573.7909,167.3712,0.9934068,568.66425,167.34125,0.97173315,532.6776,178.30951,0.9855262,529.80817,180.24898,0.9374815,542.04205,222.04805,0.94340914,541.50433,219.24374,0.8695437,1.29771842,-0.27168386,1.06954024,-0.68289432
8,266.6666666666667,521.7789,119.99189,0.9218972,523.3275,115.453224,0.9376014,519.4171,117.18889,0.5157741,531.29785,110.9329,0.94076717,523.807,114.56222,0.19662237,549.6819,122.61206,0.9969614,539.7867,127.648026,0.950687,564.0717,149.55139,0.9939488,543.3871,152.07394,0.76197606,539.90137,170.94542,0.98568463,528.67706,168.31645,0.78351355,571.9128,168.391,0.99306023,566.09094,168.60754,0.9728035,532.55457,179.26756,0.98436904,529.3489,182.10101,0.93837667,542.4103,222.12225,0.93914497,541.6568,221.00494,0.8672519,1.23468766,-0.49644943,0.62418506,-0.94254155
9,300.0,518.6501,121.08746,0.9277336,520.25415,116.44529,0.9324254,516.2527,118.35559,0.58941835,529.0021,110.91618,0.9142706,520.7325,115.0652,0.22117946,548.90375,122.44733,0.9937483,536.41034,127.19939,0.94870454,561.8495,151.97153,0.98718166,538.77185,152.90472,0.7901442,538.0877,172.03706,0.9770951,525.7228,169.2413,0.8140777,571.69885,167.14612,0.98327464,564.43475,167.33408,0.9548604,532.1945,181.27336,0.96300393,529.59674,184.45772,0.8991088,540.96387,223.10165,0.87834597,540.5605,223.83072,0.792391,1.06243178,0.01252792,1.01476131,-0.31442616
