frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,503.2869,97.64455,0.93733233,505.56476,95.49681,0.9079068,501.45645,95.39392,0.8548181,509.6221,95.9586,0.76247233,498.91714,95.83682,0.53471947,515.2261,107.36282,0.99157953,495.1247,107.768555,0.9908471,521.80707,121.92496,0.9650966,490.98483,122.91196,0.9440063,520.4296,134.66727,0.9435483,489.9358,137.22963,0.9161345,511.44794,137.44228,0.9940323,498.81387,137.57202,0.9937782,511.47733,161.4453,0.98760253,498.47165,161.37456,0.9849268,512.75464,183.74277,0.9714983,500.3088,183.33038,0.9665485,1.26670515,-0.01744083,1.24517673,0.23188929
1,33.333333333333336,503.28296,97.064804,0.9459305,505.55347,94.81063,0.9244893,501.29407,94.918434,0.88197696,509.70804,95.3878,0.7915552,498.62222,95.69619,0.60753703,514.9129,106.93195,0.9936259,495.55124,107.66524,0.993457,521.19104,121.74869,0.9626249,492.1239,123.49902,0.93952054,520.79297,135.11194,0.93099576,490.2799,137.16849,0.8948939,511.2431,137.26883,0.99417686,498.8851,137.39737,0.99404496,512.47284,161.21104,0.9835014,498.01047,161.14197,0.98037946,512.861,184.68059,0.9627282,499.40097,184.47696,0.95768267,1.10295341,-0.11054045,1.0774009,0.20855298
2,66.66666666666667,502.94687,97.22229,0.94912016,505.19318,94.997406,0.9254182,500.935,95.08622,0.8925364,509.2144,95.58408,0.78315777,498.1493,95.826584,0.6374637,514.1826,107.01326,0.9937416,494.92163,107.74274,0.99415624,520.72656,121.436905,0.96214586,491.22977,123.35715,0.9473365,520.7096,134.4579,0.9311639,489.4359,137.02042,0.905939,510.7624,137.32782,0.9941367,498.50217,137.50604,0.9943151,511.941,161.11678,0.98237234,497.9917,161.10907,0.98016936,512.28455,184.16061,0.95917153,499.3971,184.0595,0.95550066,0.95914589,0.0913801,0.95212172,0.07123718
3,100.0,502.68384,97.19573,0.94948846,504.9042,94.97456,0.92398524,500.6539,95.05274,0.89641756,508.85342,95.524315,0.7734894,497.77875,95.72212,0.6513371,513.8791,106.94888,0.9934493,494.38043,107.629135,0.9942192,520.81134,121.20261,0.9594269,490.4099,123.07127,0.94898736,520.6262,133.80367,0.92718816,488.72394,136.48706,0.90774757,510.58823,137.63695,0.99372804,498.17786,137.81677,0.99411124,511.78577,161.46796,0.98045784,497.77084,161.46593,0.97879225,512.1701,184.32655,0.95449,499.27692,184.24347,0.9516841,0.97431172,0.27414031,0.93247009,-0.06804379
4,133.33333333333334,502.36774,97.12212,0.9501911,504.5793,94.90666,0.92562276,500.36044,94.98594,0.89658195,508.54987,95.387054,0.77846324,497.55048,95.58136,0.6489524,513.64154,106.732185,0.99369663,494.16077,107.34599,0.99438703,520.73926,120.91284,0.9613807,489.87814,122.487595,0.9504743,520.85834,133.56175,0.9305237,487.8922,135.61526,0.9106914,510.2936,137.32787,0.99405766,497.9923,137.48082,0.9943961,511.19684,161.0905,0.98154366,497.86517,161.08023,0.9798166,511.33383,183.94907,0.95656085,499.4479,183.8509,0.95359683,1.29885574,0.18079504,1.28079532,-0.11790981
5,166.66666666666666,502.01727,96.62476,0.95052487,504.2215,94.422585,0.92700243,500.02838,94.508606,0.8953676,508.18286,94.99654,0.7846686,497.27612,95.20392,0.6430033,513.42065,106.53591,0.99390066,493.81418,107.140656,0.99441105,520.57,120.91922,0.96278477,489.3351,122.405075,0.9499492,520.8266,133.95108,0.9322964,487.258,135.80782,0.90991515,509.97144,137.34624,0.9942106,497.70392,137.48035,0.99445575,510.21518,161.44168,0.98186976,497.7173,161.42447,0.9798075,509.9195,184.74948,0.95673877,499.58386,184.64484,0.9531599,1.13810162,0.13608757,1.12947773,-0.03217955
6,200.0,501.82852,96.127426,0.95203125,503.97098,93.941864,0.9291678,499.8215,94.053116,0.8969559,507.80472,94.64389,0.7900822,497.04587,94.91386,0.6444176,513.0826,106.430046,0.99428976,493.66364,107.07388,0.9947331,520.2712,120.94238,0.965287,489.11276,122.321014,0.95230347,520.73706,134.30789,0.93631375,486.32016,135.68907,0.9138586,509.68588,137.31297,0.99460065,497.64362,137.46387,0.9948112,509.26917,161.47217,0.9828881,497.67868,161.50093,0.9807751,508.71823,184.88203,0.9583984,499.58643,184.86365,0.9546527,1.02504004,0.06632427,1.01721777,-0.1075927
7,233.33333333333334,501.3051,95.47995,0.95211834,503.49066,93.3089,0.93133813,499.34534,93.419205,0.8943339,507.42816,94.2105,0.8007407,496.75156,94.49135,0.63231117,512.9409,106.367615,0.9944114,493.37573,107.007545,0.9945868,520.2027,121.00787,0.9663163,488.7376,122.33069,0.9499816,520.76245,134.45134,0.93745667,486.03586,135.74684,0.9104945,509.4433,137.4077,0.99450594,497.38232,137.52972,0.99458295,508.69965,161.53879,0.98239845,497.56833,161.53203,0.979683,507.74106,184.9053,0.9569219,499.58725,184.81049,0.952122,0.97090474,0.06263959,0.96415835,-0.09555608
8,266.6666666666667,501.04782,95.57647,0.95150393,503.21088,93.398735,0.930508,499.06018,93.51597,0.89312387,507.11548,94.249664,0.79846305,496.4142,94.55197,0.6293873,512.62335,106.29737,0.9942952,493.14496,107.0215,0.994418,520.0757,120.77283,0.9658762,488.58893,122.398865,0.94871616,520.77185,133.70856,0.9370017,485.62146,135.55156,0.9090436,509.13593,137.4957,0.99443984,497.18463,137.64542,0.9944898,508.10382,161.91315,0.98224705,497.47095,161.94511,0.9794114,507.04715,185.55972,0.95648795,499.50464,185.5214,0.9514858,0.96208729,0.05797232,0.95064785,-0.13608757
9,300.0,500.96942,95.54138,0.9538108,503.10953,93.32862,0.9326409,498.884,93.49612,0.8995873,506.95053,94.215546,0.79726166,496.08295,94.64003,0.6440154,512.4858,106.39019,0.9944254,492.8278,107.25726,0.99476224,520.07983,120.949265,0.9660213,488.14584,122.64511,0.9519584,520.9441,134.20174,0.9373427,484.96405,135.67247,0.91350424,509.16022,137.7262,0.9944648,497.08774,137.95471,0.9946406,507.89487,162.29088,0.98174745,497.1744,162.41885,0.97929263,506.58673,185.97171,0.95475847,498.96338,186.09714,0.9503757,1.00225681,0.0756588,0.98675773,-0.15844131
