frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,493.3153,97.44808,0.95641035,495.03268,95.13844,0.9245574,490.95328,95.51863,0.9153388,498.1791,95.46552,0.74206257,487.38583,96.374176,0.7113844,502.94604,106.587845,0.9943382,484.32645,108.10563,0.9959604,510.0342,120.64049,0.96321094,479.61325,123.4895,0.9649697,512.7122,135.57002,0.93521875,474.66922,137.51276,0.93247736,500.88437,135.71487,0.99533635,489.45322,136.39267,0.996033,501.15152,159.41132,0.985899,489.67548,159.9528,0.98605365,500.97345,182.34644,0.96626204,491.4969,183.16635,0.96671116,0.95585666,-0.22894155,0.91748572,0.13952661
1,33.333333333333336,493.09695,97.27633,0.95595354,494.85236,94.955986,0.92412734,490.72803,95.320145,0.9146441,498.04675,95.304596,0.74175566,487.14474,96.17369,0.7090519,502.85394,106.51603,0.99423075,484.01898,107.987076,0.99588156,509.85272,120.70474,0.96232784,479.175,123.53128,0.96418047,512.2973,135.68144,0.9336073,474.11804,137.93927,0.9309129,500.7054,135.76637,0.9952506,489.1377,136.41295,0.99595803,500.98926,159.51425,0.9857684,489.36465,160.0144,0.9859093,500.79276,182.55307,0.96622175,491.29196,183.30746,0.96661705,1.00725112,-0.30533728,0.9400851,0.19381425
2,66.66666666666667,492.73157,97.18197,0.9573474,494.5564,94.89,0.9273153,490.40292,95.21781,0.91618586,497.86832,95.347916,0.75116086,486.95465,96.136024,0.708058,502.6384,106.69194,0.99450535,483.87106,108.02041,0.99609923,509.36743,120.9429,0.9642847,478.88876,123.51959,0.96599436,511.84738,135.82954,0.9367945,473.60373,138.09831,0.9340922,500.35806,135.88138,0.99546283,488.8155,136.43967,0.9961533,500.75412,159.51233,0.9862482,488.9482,159.90643,0.9863832,500.6256,182.49948,0.9671234,490.70523,183.09058,0.9674849,1.03648198,-0.32130423,0.97668627,0.13092902
3,100.0,492.5541,97.18386,0.9559618,494.4548,94.89798,0.92747635,490.2623,95.17203,0.9116899,497.86502,95.321655,0.75901705,486.85812,95.97833,0.6922065,502.55112,106.647484,0.9944608,483.69733,107.74846,0.995795,509.10986,121.00021,0.9648626,478.7153,123.1631,0.9628513,511.3529,135.86429,0.93732345,473.71436,137.74509,0.9293981,499.67953,135.99768,0.9953934,488.0935,136.41669,0.9959473,499.9461,159.64224,0.9862816,488.22543,159.90045,0.98589593,499.5031,182.72296,0.9673374,489.87302,183.12927,0.9667839,1.07288865,-0.30951325,1.02311326,0.09236269
4,133.33333333333334,492.33563,97.15371,0.9540288,494.31015,94.88534,0.92649776,490.1013,95.1068,0.9064314,497.82315,95.3212,0.7641532,486.79733,95.845856,0.67710996,502.47012,106.69635,0.99428684,483.57898,107.546524,0.99542576,508.8218,121.21843,0.964262,478.6478,122.85661,0.9591622,510.8507,136.06616,0.93592304,474.01022,137.30997,0.9236839,499.0897,136.15793,0.99519926,487.51633,136.43185,0.99565387,499.1327,159.83281,0.9859772,487.7303,159.94397,0.9851762,498.46085,183.02463,0.9669025,489.4941,183.22069,0.96563387,1.05724453,-0.30288083,1.00960276,0.08204558
5,166.66666666666666,492.20535,96.95912,0.953013,494.2317,94.69861,0.9264255,490.0036,94.88483,0.90338516,497.80026,95.14156,0.76880556,486.73224,95.57566,0.66779345,502.48764,106.56082,0.9942246,483.30783,107.28321,0.99517655,508.77246,121.20094,0.9642433,478.33545,122.63484,0.95649254,510.48328,135.98093,0.9354587,474.15475,137.08978,0.9195115,498.73,136.19115,0.99503726,486.98657,136.38986,0.9954014,498.59952,159.97946,0.98548955,487.24716,160.01738,0.98430717,497.606,183.28876,0.9656722,489.10458,183.38257,0.96375585,1.0437334,-0.38296124,0.96587787,0.09899511
6,200.0,492.05673,96.83536,0.953247,494.1048,94.584816,0.9260123,489.86545,94.75275,0.90447944,497.69547,95.053764,0.7666864,486.60315,95.432304,0.67284966,502.37186,106.47774,0.9942697,483.04086,107.14569,0.9953185,508.4571,121.17848,0.96418077,478.04758,122.60466,0.9579386,510.29404,135.81284,0.93550795,474.2013,137.10231,0.92162126,498.62488,136.04446,0.9951231,486.8101,136.22815,0.99553776,498.56406,159.86154,0.98572785,487.29803,159.87375,0.98477083,497.4475,183.27776,0.96615744,489.28937,183.3224,0.9646127,0.98096611,-0.34267539,0.91478362,0.08966059
7,233.33333333333334,492.10712,96.63192,0.95259535,494.19437,94.402916,0.923871,489.9303,94.517,0.9048895,497.75354,94.96409,0.75959486,486.6144,95.19195,0.6789479,502.28723,106.55227,0.9939737,482.7894,107.07173,0.9951816,508.18698,121.34924,0.96152604,477.8009,122.712555,0.9568613,510.04044,135.78552,0.93111205,474.43918,137.3698,0.91914076,498.41357,136.47537,0.994669,486.55798,136.61302,0.99518013,498.2245,160.41904,0.9839702,487.52768,160.38019,0.9831859,496.81274,183.74435,0.9618514,489.77356,183.70686,0.9606314,0.97715354,-0.27610547,0.93517219,0.06362217
8,266.6666666666667,492.19592,96.507996,0.95213205,494.28915,94.28966,0.9213073,490.02432,94.37304,0.9057635,497.7958,94.89894,0.7503314,486.6472,95.03218,0.6870622,502.22638,106.63129,0.99372417,482.64462,107.021835,0.995181,507.87207,121.64107,0.9588853,477.64276,122.81352,0.9571099,509.60736,136.05301,0.9269283,474.5021,137.56036,0.9187705,498.32938,136.9032,0.9943973,486.47583,137.00485,0.99504566,497.9724,161.01865,0.9829032,487.77856,160.94267,0.98251814,496.4587,184.41618,0.9593192,490.35034,184.32364,0.9587916,0.94990787,-0.29133549,0.90176441,0.06534169
9,300.0,492.14233,96.44174,0.95217234,494.2733,94.21124,0.9209174,489.9474,94.28228,0.9065182,497.7968,94.8652,0.74745816,486.5192,94.96232,0.6899321,502.09998,106.72108,0.9935214,482.51807,107.053,0.9951013,507.5514,121.91464,0.9572342,477.6453,122.930756,0.95658463,509.24075,136.40717,0.92443246,474.80942,137.58383,0.91770947,498.23035,137.24153,0.99402136,486.39297,137.33221,0.9947635,497.69803,161.4729,0.98138934,487.88348,161.38617,0.98118263,496.0348,184.81854,0.9556616,490.55267,184.70624,0.9554722,0.96845025,-0.31442616,0.91232716,0.08179993
10,333.3333333333333,492.0548,96.43885,0.9509771,494.21884,94.20574,0.91924894,489.86166,94.26155,0.90461284,497.76785,94.89182,0.7446818,486.42615,94.94555,0.6869456,501.9686,106.80282,0.99322516,482.41013,107.08662,0.99484706,507.25436,122.04059,0.95516926,477.62405,122.9807,0.9543102,508.98706,136.41223,0.92120713,475.06406,137.43904,0.9140317,498.09988,137.39432,0.993686,486.2959,137.47496,0.99445575,497.43945,161.66093,0.98056525,487.92676,161.56538,0.98032814,495.69003,185.0189,0.9542733,490.6737,184.87949,0.9540433,0.94013686,-0.30828503,0.88407794,0.08499332
11,366.66666666666663,491.95526,96.512215,0.950663,494.14212,94.27092,0.9196219,489.76822,94.315796,0.90337974,497.7369,94.92753,0.7472201,486.34833,94.95546,0.6816971,501.97922,106.840675,0.99314743,482.34512,107.056244,0.9947049,507.24847,122.20906,0.9549605,477.57782,122.95813,0.9529264,508.7156,136.57639,0.92072654,474.97028,137.3565,0.91195303,498.0261,137.42383,0.9935515,486.151,137.4638,0.99428976,497.37128,161.6994,0.98025954,487.6573,161.56155,0.97983253,495.75897,185.06354,0.9537631,490.48312,184.86375,0.9531961,0.92156354,-0.30189825,0.86688276,0.08155429
