frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,568.91516,81.29099,0.9349055,573.6809,77.25067,0.94251186,569.1115,78.21872,0.5659192,587.9166,78.61852,0.9368613,574.7685,79.65659,0.17462508,596.07416,99.874916,0.997689,577.1313,98.307785,0.9666987,584.06445,129.21059,0.99528944,561.522,121.82741,0.826179,552.18823,136.96793,0.9883017,545.22003,134.4863,0.8175915,581.2998,150.15872,0.9969567,569.28345,145.24832,0.98814964,531.88354,159.21103,0.9922099,522.70264,154.45062,0.9687353,539.58545,207.18283,0.96261376,534.0204,199.49783,0.91458046,1.0160361,0.59053164,0.6357304,-0.52862899
1,33.333333333333336,568.64233,80.49289,0.93662465,573.50635,76.55606,0.94447494,568.8924,77.42494,0.5706227,587.8009,78.31478,0.9383576,574.4983,79.117874,0.17420584,595.73126,99.86891,0.997735,576.7498,98.31794,0.96635187,583.7362,129.0903,0.9953571,561.32184,122.02487,0.8219843,552.20325,137.02866,0.9884179,545.1606,134.67523,0.8142004,581.21204,150.09201,0.9969042,569.15845,145.24304,0.98774827,532.03125,159.0823,0.99204105,522.6671,154.45721,0.9675413,539.8109,207.14671,0.9616579,534.2771,199.71426,0.91157484,0.99827807,0.43921405,0.63720427,-0.63057184
2,66.66666666666667,568.49146,80.22168,0.93898934,573.43207,76.30133,0.94681996,568.77295,77.15123,0.57908595,587.81635,78.182106,0.94015443,574.3977,78.898575,0.17669602,595.41437,99.89632,0.9978036,576.6861,98.306145,0.96683,583.31445,129.0911,0.99544203,561.2706,122.01108,0.82102275,552.0596,136.99078,0.98855734,544.8315,134.64737,0.813243,580.94366,150.0502,0.9969221,569.0381,145.24585,0.9877116,531.81915,159.0258,0.99208015,522.51086,154.56871,0.9673969,540.27875,206.98602,0.96177274,534.6801,199.82237,0.91130626,1.02406864,0.59716406,0.63229136,-0.54066561
3,100.0,568.23584,80.101944,0.9424712,573.2533,76.17207,0.95034295,568.3959,76.997635,0.59369224,587.68384,78.109634,0.942313,573.7789,78.81011,0.17953648,595.0806,99.94025,0.9978637,576.29675,98.43979,0.9667685,583.0919,129.20502,0.99549246,561.12366,122.36493,0.8171338,552.3644,137.01604,0.98867023,544.8253,134.81018,0.81052095,580.8659,150.03589,0.996852,568.9125,145.30722,0.9872464,531.9745,158.55568,0.9919517,522.6298,154.23257,0.96639645,540.0956,206.82587,0.96129584,534.57056,199.82344,0.9094036,0.96541899,0.48293893,0.5195401,-0.65489074
4,133.33333333333334,567.879,80.277695,0.9444927,572.89246,76.26678,0.95222956,568.00366,77.146,0.6018727,587.35254,77.97891,0.94372976,573.3768,78.80376,0.18166359,594.8411,99.780975,0.9979233,576.03894,98.416115,0.9672833,583.0708,129.26628,0.99557245,560.9314,122.54028,0.81751823,552.3594,136.9192,0.9888425,544.6432,134.83621,0.8110746,580.82477,150.19676,0.99687344,568.8701,145.5452,0.9872644,531.94714,158.40492,0.992011,522.68494,154.21356,0.9664596,540.3786,206.78519,0.96159005,534.83057,199.89018,0.90975696,0.96541899,0.48293893,0.5195401,-0.65489074
5,166.66666666666666,567.6408,80.23648,0.9457674,572.5752,76.158005,0.9537769,567.6117,77.12189,0.6068409,586.8667,77.780876,0.9453577,572.9122,78.83323,0.1838375,594.5102,99.67915,0.9979674,576.02405,98.53456,0.9671891,583.19336,129.27975,0.99563193,561.1936,122.775696,0.8146969,552.6467,136.71745,0.988943,544.8321,134.85342,0.8089754,581.00726,150.21439,0.99681795,569.2962,145.68428,0.98689145,531.9433,158.31552,0.9918051,523.07104,154.36874,0.9652112,540.30945,206.6445,0.9604256,534.8452,199.91632,0.90645576,0.98685707,0.33014747,0.6757706,-0.63892379
6,200.0,567.3256,80.301865,0.95075035,572.1608,76.20671,0.9572793,566.8324,76.97706,0.6068088,585.3904,77.974594,0.9465551,571.1529,79.044464,0.16717087,592.5668,100.34271,0.99803776,574.3156,99.039734,0.9668315,583.49133,130.43864,0.9964612,559.2856,123.843704,0.8239409,552.29266,136.19469,0.99194616,545.28076,134.7543,0.8341868,580.2804,150.70447,0.99707747,568.43414,146.20737,0.9874406,531.487,158.5929,0.9934476,522.5719,155.15552,0.96985,539.8856,207.88184,0.9714011,533.36285,202.1243,0.9271765,1.08501374,0.35151862,0.75093811,-0.69984386
7,233.33333333333334,566.8215,80.78998,0.9459224,571.43964,76.6036,0.95290816,566.31824,77.537155,0.58367634,584.5369,78.05148,0.94361246,570.9221,79.4966,0.1612144,592.2194,100.17103,0.9979219,574.283,99.0216,0.96542424,583.3449,130.47437,0.9963482,559.3751,123.87799,0.82257795,552.2971,136.1719,0.9917196,545.5588,134.61536,0.8328543,580.0379,150.71399,0.99701536,568.4352,146.26633,0.98728985,531.1513,158.55496,0.99333245,522.7458,154.9947,0.96962255,539.9707,207.93173,0.97111255,533.546,201.70154,0.92696595,2.06114162,0.81529721,0.7487273,-1.73867842
8,266.6666666666667,566.15735,81.65755,0.9451434,570.6048,77.35468,0.95332426,565.7109,78.383194,0.57259977,583.7873,78.21098,0.94520146,570.72784,79.929085,0.1543231,591.9041,99.957375,0.9979887,574.4117,98.966225,0.9640418,582.9055,130.59854,0.9965042,559.2661,124.2027,0.81550735,551.9805,136.2785,0.9919675,545.6432,134.73616,0.8278855,579.807,150.8591,0.9970674,568.53876,146.43181,0.98707634,531.1669,158.48187,0.99348664,523.27606,154.74207,0.96936494,539.8129,208.1723,0.9717882,533.3703,201.36183,0.9272718,1.17571207,0.75511408,0.74700778,-0.50406444
9,300.0,565.6849,82.43251,0.9451679,570.0059,78.00891,0.95408106,565.17584,79.14019,0.5689771,583.23785,78.32741,0.9464219,570.41754,80.3139,0.15165417,591.73846,99.723755,0.99800485,574.709,98.82676,0.96325463,582.8203,130.62944,0.99653196,559.55365,124.2218,0.81115884,552.14,136.30022,0.99199706,545.6971,134.70348,0.82472616,580.0738,150.84335,0.9970306,569.15344,146.40018,0.98675144,530.9014,158.19395,0.99346817,523.5266,154.30823,0.96889853,539.3737,208.32375,0.97186285,533.1125,201.06578,0.92697823,1.81157385,0.90004489,1.05504716,-1.16558761
