frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,490.32648,97.369385,0.9353715,492.47818,95.27617,0.89538234,488.36816,95.20555,0.86614954,496.09735,96.171524,0.72500205,485.41898,96.03514,0.59826964,500.9733,108.076515,0.9901586,481.41913,108.14993,0.9912924,505.54526,123.20157,0.95286167,476.246,123.008835,0.94734734,504.73206,136.16837,0.9260553,475.4234,136.71823,0.9167039,497.5814,137.23697,0.99257636,485.68506,137.30606,0.99307466,496.50772,160.54785,0.98409176,487.20172,160.43983,0.9829655,495.9391,182.31647,0.96465,489.66086,181.87628,0.9622691,0.98568391,-0.43233597,0.84452902,0.26726224
1,33.333333333333336,490.31143,97.30438,0.9356369,492.44516,95.20523,0.8957782,488.34082,95.149666,0.8666716,496.0496,96.07985,0.72519785,485.38187,95.984085,0.5986516,500.94,107.977615,0.9901333,481.44162,108.108154,0.9912742,505.5525,123.07721,0.95272064,476.3211,122.97424,0.9471942,504.7068,136.0553,0.9259019,475.51254,136.66245,0.9165217,497.62482,137.22464,0.99253196,485.75778,137.3201,0.9930355,496.50357,160.6283,0.98401225,487.18033,160.54681,0.98288083,495.93732,182.46477,0.9644211,489.59366,182.06534,0.96203053,1.0384753,-0.45395277,0.88923649,0.28568565
2,66.66666666666667,490.17422,97.33748,0.93555623,492.316,95.22615,0.8966775,488.19904,95.18209,0.8657252,495.97595,96.07988,0.7282195,485.27808,96.020676,0.5940318,500.9271,107.97806,0.99001443,481.4121,108.15448,0.991055,505.5108,123.11139,0.95235914,476.28793,123.0849,0.94570804,504.5658,136.12039,0.9252843,475.52902,136.84738,0.91457486,497.6598,137.241,0.9923045,485.76562,137.347,0.9927752,496.55814,160.71933,0.9835043,487.09003,160.64282,0.98221254,495.9359,182.55254,0.96331835,489.39044,182.15108,0.9606636,1.03135495,-0.45640923,0.87891938,0.28789646
3,100.0,490.04044,97.351036,0.9347232,492.16876,95.24658,0.8962647,488.0838,95.20417,0.86265075,495.8156,96.10933,0.7305202,485.18716,96.048294,0.58704364,500.80765,108.01016,0.9901366,481.3085,108.18475,0.99091876,505.43082,123.18794,0.9537188,476.2981,123.12242,0.94478935,504.64993,136.30144,0.9270429,475.76532,136.76266,0.9137008,497.64706,137.33925,0.99246746,485.76224,137.45811,0.9928215,496.63583,160.91982,0.98395663,487.17245,160.8589,0.9824263,496.17056,182.92374,0.9641293,489.63354,182.53284,0.96108186,0.98566894,-0.46549811,0.8211927,0.28372048
4,133.33333333333334,489.88965,97.44355,0.93582124,492.02005,95.3284,0.8979909,487.93076,95.293564,0.8636971,495.69794,96.14288,0.7336414,485.06488,96.09958,0.5871411,500.75272,108.001724,0.9906122,481.2034,108.20566,0.99135065,505.4726,123.23297,0.9563065,476.32794,123.18045,0.9473379,504.96118,136.53342,0.9309318,475.91623,136.7758,0.91757154,497.7063,137.37996,0.99306893,485.80045,137.52722,0.99339443,496.8073,161.07918,0.9853329,487.35416,161.04608,0.98390204,496.35757,183.25803,0.9669065,489.85812,182.89523,0.9640399,1.01154818,-0.41882547,0.87916503,0.27364902
5,166.66666666666666,489.89175,97.388626,0.93496066,492.05112,95.27104,0.89877987,487.95407,95.219284,0.8592475,495.78394,96.08835,0.7396844,485.12888,96.0009,0.5739516,500.83084,108.028015,0.99064684,481.2669,108.13475,0.9909485,505.52814,123.44452,0.9574245,476.3903,123.126144,0.944424,505.16235,137.09595,0.9322142,475.87714,136.82042,0.9142291,497.684,137.58002,0.99303997,485.79987,137.68938,0.9931821,496.78708,161.3612,0.98532385,487.5831,161.29715,0.98342556,496.5168,183.56812,0.96675324,490.37677,183.14336,0.96309984,0.95965817,-0.40408675,0.84379208,0.21371153
6,200.0,489.92062,97.407455,0.9358179,492.11234,95.28701,0.9005508,487.9814,95.21726,0.85995007,495.88507,96.108925,0.74325764,485.14627,95.97565,0.5725817,500.8913,108.09076,0.9908715,481.23572,108.12984,0.99104637,505.58105,123.56134,0.95870745,476.33994,123.1163,0.9447353,505.33337,137.23505,0.93402475,475.77908,136.74432,0.914919,497.59845,137.76163,0.9931861,485.66696,137.84326,0.9932742,496.76093,161.54411,0.9855253,487.63187,161.45851,0.9835186,496.42694,183.71439,0.96696645,490.40338,183.25427,0.96311915,0.96669112,-0.48711491,0.79343477,0.26013852
7,233.33333333333334,489.95145,97.42121,0.9374651,492.18893,95.30597,0.9051313,488.02377,95.20579,0.85989475,496.02957,96.09744,0.7548551,485.21008,95.89558,0.5636113,501.06296,108.027504,0.99135256,481.2392,107.99127,0.99110985,505.7676,123.478424,0.9617765,476.26907,122.98483,0.9442629,505.52753,136.96179,0.93831086,475.72174,136.55382,0.9150538,497.5888,137.7712,0.9934871,485.56403,137.80692,0.9933947,496.7799,161.7037,0.98608136,487.65656,161.56882,0.98366076,496.40836,184.01932,0.96770287,490.4595,183.47475,0.9631304,1.05907378,-0.41710596,0.90987071,0.34611442
8,266.6666666666667,490.03357,97.41498,0.93968695,492.29764,95.3024,0.9101747,488.10797,95.18259,0.86105907,496.18323,96.03587,0.7666693,485.30157,95.79599,0.5567281,501.27634,107.887245,0.99193794,481.3209,107.80725,0.99136645,506.03693,123.30281,0.965217,476.38098,122.75217,0.9450731,505.67203,136.61664,0.94332147,475.77155,136.15518,0.91699994,497.67343,137.73235,0.99390656,485.57928,137.73819,0.9936719,496.83334,161.8163,0.9868476,487.75293,161.6506,0.9841235,496.40897,184.25838,0.9688107,490.5878,183.66307,0.9636665,1.00025707,-0.25006706,0.87277825,0.41980806
9,300.0,490.5077,97.478424,0.9407132,492.74493,95.35959,0.90951985,488.53052,95.23647,0.86596847,496.5137,96.06603,0.7595972,485.5603,95.80231,0.57050705,501.47302,107.881516,0.9918473,481.42,107.78461,0.9915734,506.1306,123.408264,0.96424526,476.4645,122.92136,0.9467784,505.86435,136.7024,0.9420727,475.93994,136.42282,0.91873014,497.76672,137.7001,0.9937564,485.61014,137.70914,0.99363697,496.86307,161.99918,0.9862975,487.7703,161.84444,0.9838088,496.2832,184.54471,0.96719146,490.50592,183.99619,0.96239793,0.94301211,-0.21322024,0.84305515,0.36478348
