frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,516.1031,61.199776,0.9463539,518.2262,58.382645,0.94008416,513.7304,59.17685,0.8426795,523.1282,58.86505,0.84988946,511.5518,60.987854,0.45624742,531.083,72.92638,0.99410653,511.00787,74.855286,0.98973095,540.6298,91.35358,0.9758018,507.87796,89.11027,0.90854603,542.2216,107.05211,0.9546918,507.79678,90.2102,0.873804,531.769,109.252426,0.9934402,519.53094,110.394226,0.99117225,533.2392,137.1853,0.97939944,525.3373,138.36707,0.96786827,533.9821,162.87878,0.94170994,529.78357,163.90268,0.92035705,1.01416415,0.14861549,1.00321598,0.00024565
1,33.333333333333336,515.88666,61.110443,0.94889396,518.01996,58.273537,0.94288594,513.4618,59.076828,0.84935063,522.94727,58.790245,0.8534247,511.27112,60.92633,0.4647299,530.9514,73.008766,0.9941935,510.8284,74.91026,0.99006176,540.61346,91.47489,0.97551763,507.52112,89.155205,0.9095988,542.0527,107.28936,0.9543715,507.55203,90.41861,0.87502587,531.67737,109.431595,0.9933288,519.4837,110.54451,0.9911186,532.29517,137.34183,0.9791196,525.1803,138.49951,0.9676811,532.23413,163.20648,0.9412218,529.4835,164.21367,0.92015433,1.00693781,0.14566775,0.9963379,0.00393033
2,66.66666666666667,515.6886,61.160667,0.9526705,517.8141,58.306534,0.9469666,513.22876,59.130432,0.8593831,522.79865,58.83242,0.85956657,511.07825,60.989784,0.47921497,531.178,73.26342,0.99452055,510.55865,75.04581,0.9909428,540.92834,92.086296,0.9761621,506.9629,89.35973,0.91603494,542.0209,107.97614,0.9552972,507.59396,90.46752,0.8817337,531.981,109.74141,0.9932908,519.46747,110.76391,0.99125624,531.73645,137.42674,0.9780352,524.3811,138.4833,0.9666157,530.89246,162.99173,0.93702847,528.39154,163.88072,0.91570055,0.99564418,0.15303711,0.98380999,0.00221081
3,100.0,515.59235,60.764587,0.94732124,517.7639,57.97184,0.9340465,513.1434,58.639786,0.8472587,522.74426,58.668396,0.83587307,511.09354,60.43029,0.47795412,531.40015,73.547585,0.9941121,510.11462,74.57411,0.9913017,541.54193,93.454994,0.9720148,506.39722,88.69553,0.9259628,541.8708,110.32724,0.94741035,506.9117,90.85015,0.8909658,531.035,110.35095,0.9937151,518.2268,111.04588,0.99255306,530.1596,136.98438,0.9803915,522.4939,137.77786,0.9730535,528.6944,162.5414,0.94383043,526.2221,163.1033,0.9287826,0.98373939,0.18742747,0.96464964,0.04544441
4,133.33333333333334,515.52673,60.437027,0.9478973,517.72437,57.63137,0.93469214,513.0774,58.295685,0.8489449,522.7352,58.424377,0.83688134,511.033,60.171043,0.48069102,531.51154,73.672455,0.994017,510.03687,74.58234,0.9912566,541.4584,94.25394,0.9708727,506.56152,89.06521,0.9247923,541.3616,111.76523,0.94487226,507.01898,91.49106,0.88813156,530.95123,110.78902,0.99329054,517.9957,111.39676,0.9921123,529.5072,137.36426,0.97856206,521.4864,138.06735,0.97078305,528.1774,162.93158,0.93867964,525.3664,163.3994,0.92277336,0.98941147,0.19577942,0.96907126,0.03881198
5,166.66666666666666,515.6398,59.9965,0.9470901,517.8783,57.227837,0.9344497,513.2231,57.819366,0.8432304,522.9077,58.171463,0.83974874,511.21506,59.741577,0.46670598,531.4309,73.71356,0.9939243,510.57748,74.15024,0.9907046,541.37427,94.63435,0.9706025,507.68216,88.22882,0.9189866,540.5553,112.3138,0.9443637,507.40915,90.231346,0.88195074,530.0335,111.06413,0.99320036,517.4407,111.39882,0.9918093,528.41693,138.04239,0.978721,520.8205,138.49686,0.9703245,527.7848,163.85028,0.93980247,524.96857,164.02592,0.92283005,1.00452341,0.23508269,0.97644062,0.01916034
6,200.0,515.5012,59.601532,0.9499956,517.84015,56.774094,0.9500884,513.14075,57.428932,0.83947074,523.1382,57.850647,0.8798568,511.16827,59.626022,0.41641325,531.5988,73.57163,0.9942589,511.07547,74.459724,0.9881479,541.2332,93.582726,0.97597164,508.28198,88.94538,0.8824923,540.44183,110.83267,0.95349187,507.48645,91.378685,0.8443992,530.2029,111.14478,0.9924004,517.6678,111.502365,0.98882586,528.4699,138.97983,0.9768,520.84143,139.38908,0.9600309,527.69196,165.06752,0.9369928,524.6314,165.17319,0.9075797,1.01117892,0.22795897,0.98503821,-0.01473873
7,233.33333333333334,515.6043,58.958282,0.9512147,518.04474,56.061813,0.94849193,513.21,56.70954,0.8500437,523.42554,57.212807,0.87041056,511.1602,58.96158,0.4479593,531.8678,73.33671,0.9944238,510.5456,74.42487,0.9898291,540.9725,94.223045,0.97513527,508.3001,90.48893,0.8990855,540.64453,111.136795,0.952237,507.7238,93.37209,0.8600655,530.15985,111.246,0.9931879,517.1414,111.70355,0.9906509,528.1802,139.45236,0.97953343,520.1829,139.95279,0.96706176,527.2684,166.04066,0.9445212,524.09717,166.26828,0.92230403,1.02363874,0.23778479,0.99510968,-0.0324252
8,266.6666666666667,515.5419,58.28221,0.9505687,518.18066,55.45761,0.9476187,513.3064,55.931366,0.8504908,523.8457,56.848022,0.86912143,511.41028,58.169434,0.45051703,532.08984,73.15219,0.99426067,510.14957,74.069176,0.98980343,540.50195,93.79943,0.97371125,507.5633,91.35556,0.897903,540.4102,110.4919,0.9497603,508.0036,97.878494,0.8564887,529.9393,111.21885,0.9931571,516.5869,111.536804,0.9907041,528.3775,139.65355,0.9799906,520.0602,139.90097,0.96816707,527.11127,166.66379,0.9470826,524.3801,166.48631,0.9264471,1.07104372,0.24539979,1.04178231,-0.04004021
9,300.0,516.0062,57.900177,0.95431465,518.7747,55.097977,0.9512684,513.7376,55.470318,0.86279446,524.5436,56.544304,0.8711572,511.70532,57.605072,0.4637594,532.34827,72.93226,0.9942676,510.4245,73.34718,0.990433,540.4697,93.49866,0.9734774,507.16043,90.0891,0.9048416,540.54803,110.87497,0.95023715,507.50348,97.756805,0.86523384,529.8151,111.19064,0.9930369,516.4737,111.26263,0.99085075,528.6897,139.70361,0.9793432,520.2322,139.66072,0.9681055,527.3,166.91046,0.9458366,524.35315,166.36783,0.92628324,1.07104372,0.24539979,1.04178231,-0.04004021
