frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,520.37164,94.11618,0.91266453,522.48236,91.89622,0.87085277,518.5893,91.91763,0.8293982,526.00464,92.80775,0.7128872,515.74194,92.77941,0.576429,530.7953,105.70512,0.98918366,511.3004,105.75424,0.9894945,534.4397,122.638016,0.931833,507.59927,122.408844,0.9079953,531.7649,138.3872,0.87764204,507.5161,136.90909,0.8409768,526.6285,138.69232,0.9912697,514.2848,138.63657,0.9913186,525.9209,163.03183,0.9785583,513.0428,162.87799,0.97565323,524.5923,187.02617,0.9568863,514.2655,186.7121,0.95256656,0.98723438,0.1265074,0.937383,0.2827379
1,33.333333333333336,520.8892,94.04934,0.9153873,522.9792,91.82024,0.8688491,519.0513,91.83571,0.8401304,526.3967,92.71637,0.69821316,516.0496,92.65596,0.60329014,531.0657,105.64046,0.989207,511.458,105.645,0.99056375,534.58826,122.68085,0.9294496,507.69925,122.4485,0.91879493,531.9204,138.42776,0.87514144,507.57016,137.20662,0.85487014,526.87634,138.71458,0.9914397,514.4867,138.64844,0.9919619,525.9487,163.0838,0.9784908,513.1859,162.9128,0.9769657,524.3928,187.04645,0.95635873,514.3739,186.74857,0.9540116,0.94102369,0.07418492,0.87621728,0.33506038
2,66.66666666666667,521.19495,93.9599,0.919606,523.2736,91.716255,0.87197345,519.30414,91.74247,0.8504375,526.6591,92.591,0.69439983,516.20996,92.548134,0.6225105,531.3493,105.55556,0.98948574,511.5704,105.55127,0.99137455,534.8962,122.68552,0.9294512,507.8076,122.40433,0.92609775,532.39,138.56198,0.875764,507.59045,137.2333,0.8648148,527.1541,138.69786,0.9915548,514.67224,138.62494,0.9923454,526.13226,163.09264,0.9781109,513.2819,162.90656,0.9773865,524.4489,186.9972,0.9549967,514.4376,186.70674,0.9538323,0.94106733,0.02874052,0.89169295,0.29944179
3,100.0,521.19574,93.81543,0.92087454,523.2996,91.57219,0.8743913,519.30035,91.59743,0.852535,526.7171,92.500694,0.6978946,516.2172,92.4586,0.6239483,531.4124,105.54121,0.98953444,511.57092,105.54148,0.99140996,534.9355,122.6626,0.9293167,507.84717,122.3884,0.9257778,532.4721,138.47592,0.8755836,507.655,137.13574,0.864321,527.1724,138.6101,0.99146044,514.6454,138.53223,0.99226063,526.1186,162.97836,0.9779073,513.166,162.78186,0.97716796,524.4596,186.89177,0.9547643,514.3434,186.58682,0.9535819,0.96444254,0.04028585,0.92952234,0.25399738
4,133.33333333333334,521.19415,93.77382,0.92073214,523.311,91.531685,0.8742316,519.304,91.55995,0.852817,526.7639,92.48133,0.69625145,516.2634,92.45015,0.623809,531.4087,105.52733,0.98926044,511.7199,105.53484,0.99127793,534.9012,122.602936,0.92726564,508.08817,122.32965,0.92490774,532.72455,138.43173,0.8729197,507.77036,137.0107,0.8630996,527.1804,138.42554,0.9912354,514.7597,138.34528,0.9921111,526.07477,162.76181,0.9777157,513.2136,162.5584,0.97713405,524.53766,186.7164,0.9549929,514.373,186.3997,0.95405656,0.98087479,0.16482809,0.96047367,0.11152303
5,166.66666666666666,521.56165,93.88482,0.9197417,523.6401,91.62857,0.86832434,519.63055,91.66375,0.8564415,526.99036,92.53049,0.67801756,516.4606,92.494675,0.6400368,531.54694,105.567825,0.9885035,511.82022,105.53501,0.99134606,534.90674,122.78537,0.91942143,508.12595,122.36336,0.9267122,532.5029,138.69104,0.8615737,507.88797,137.02641,0.8640154,527.39557,138.46794,0.99065393,514.94214,138.39288,0.99193233,526.1831,162.83426,0.97632307,513.2873,162.64136,0.9767834,524.54944,186.7316,0.95281726,514.38654,186.4537,0.9533974,1.12416183,0.14640468,1.11449336,0.01449308
6,200.0,521.7286,93.92845,0.9195562,523.8326,91.6845,0.86916655,519.8284,91.69718,0.8551566,527.2151,92.58968,0.6818167,516.6973,92.491684,0.63641787,531.76385,105.61953,0.9885655,511.94565,105.47338,0.9912664,535.0123,122.90503,0.9204244,508.13916,122.20302,0.92587304,532.5275,138.74158,0.8628124,508.04514,136.63243,0.8629323,527.47687,138.46822,0.99059874,514.9704,138.34207,0.9918155,526.20575,162.8128,0.9760345,513.3273,162.57242,0.9762872,524.46844,186.67001,0.95198077,514.4417,186.32274,0.9522632,1.1298534,0.18841005,1.11400207,-0.00835194
7,233.33333333333334,521.98267,94.24989,0.92101246,524.09644,92.00176,0.87238437,520.0863,91.998985,0.8558026,527.4883,92.7925,0.68896335,516.9435,92.651886,0.63445014,531.98096,105.65727,0.98910296,512.1657,105.41715,0.9915344,535.14703,122.992935,0.92505133,508.313,122.08328,0.92767304,532.63635,138.8734,0.86985755,508.18466,136.46297,0.8664682,527.46857,138.40442,0.99110514,514.9994,138.22243,0.992176,525.9559,162.75404,0.9772584,513.34344,162.46451,0.97719425,523.9831,186.65054,0.95381963,514.4522,186.25128,0.9536518,1.09422584,0.16900406,1.08108558,-0.00466726
8,266.6666666666667,522.3062,94.439705,0.923468,524.42084,92.20596,0.87880915,520.4119,92.18492,0.855708,527.8019,92.925766,0.70549726,517.2392,92.750374,0.62668806,532.2862,105.59971,0.990008,512.4407,105.3187,0.99174666,535.4439,122.77783,0.93321294,508.49826,121.90251,0.92818546,532.5436,138.15189,0.8822377,508.29462,136.11334,0.8690149,527.45856,138.28006,0.9916795,514.9952,138.04222,0.9924096,525.7156,162.59671,0.97822064,513.32153,162.2554,0.9772489,523.4508,186.4452,0.95437217,514.4415,185.99199,0.9528503,1.00241009,0.15868695,0.98921419,0.03316213
9,300.0,522.6268,94.77217,0.9238549,524.72864,92.54668,0.88174397,520.7398,92.49662,0.8509242,528.0589,93.16475,0.71972686,517.4818,92.920555,0.6136167,532.5264,105.63501,0.99094725,512.5694,105.21929,0.99193853,535.52734,122.875046,0.9418053,508.49203,121.70166,0.9285673,531.37537,137.78122,0.8953256,508.52853,135.62337,0.87161714,527.3982,138.37158,0.9925597,514.81836,138.05351,0.9928974,525.56274,162.59897,0.9802453,513.00635,162.19223,0.97827154,523.11786,186.38144,0.9572299,514.2223,185.86021,0.9540918,0.98308514,0.18497102,0.96538658,-0.01645824
10,333.3333333333333,522.9938,95.24609,0.9239333,525.08673,93.008286,0.8834344,521.08765,92.93367,0.8488111,528.39386,93.39883,0.72557306,517.72473,93.09756,0.6056427,532.8811,105.45972,0.9913844,512.7481,105.034065,0.9919986,535.98663,122.42511,0.9464455,508.60074,121.48779,0.9289914,531.4309,136.60217,0.90310204,508.54288,135.30472,0.8738822,527.6756,138.11797,0.99315166,514.928,137.78195,0.993287,526.2301,162.3383,0.981974,513.06226,161.90544,0.9795756,523.8378,186.20003,0.9604813,514.11865,185.64198,0.9566542,0.97660104,0.20609652,0.95457818,0.00736936
11,366.66666666666663,522.7222,95.4105,0.9205275,524.83777,93.17952,0.8818782,520.88257,93.102516,0.83872306,528.2564,93.52724,0.7324098,517.6788,93.23991,0.58554536,532.8842,105.443886,0.99143827,512.7234,105.09573,0.9915759,536.0341,122.17021,0.9484169,508.52838,121.49242,0.92487216,531.0556,135.73029,0.9063438,508.55692,135.06058,0.8694343,527.5962,137.97955,0.99348867,514.82837,137.65578,0.99340665,526.11975,162.13239,0.9835661,512.93097,161.71053,0.980692,523.7031,186.11452,0.9643699,514.0586,185.54141,0.9598375,0.96814957,0.20806169,0.9454893,0.00859759
12,400.0,522.1737,95.37796,0.91833365,524.3552,93.16485,0.88670343,520.4494,93.07786,0.8251801,528.0384,93.52573,0.7555934,517.56384,93.25047,0.54845935,532.97314,105.380516,0.9917508,512.737,105.10956,0.9907143,536.33044,121.79614,0.9529901,508.5448,121.37395,0.9149677,531.0299,134.657,0.9131728,508.6653,134.52159,0.85827935,527.5532,137.81558,0.99369884,514.72314,137.48044,0.9931278,526.1891,161.87581,0.9845821,512.8074,161.43811,0.98038715,523.86444,185.88573,0.96672153,513.9974,185.22928,0.9602275,0.9683953,0.21174637,0.94475236,-0.01989728
13,433.33333333333337,521.7559,95.23458,0.9183452,523.9583,93.01197,0.8898805,520.0322,92.94265,0.82057077,527.7069,93.43062,0.7674003,517.19275,93.21602,0.5348387,532.77356,105.36696,0.99201643,512.45154,105.17496,0.99039686,536.2248,121.77406,0.95539314,508.3384,121.38672,0.9102266,530.43964,134.48271,0.9167136,508.77246,134.1958,0.8531347,527.3759,137.84668,0.9937651,514.48,137.5379,0.9929501,525.9286,161.8854,0.98475677,512.6169,161.4803,0.979841,523.4871,185.88287,0.9669611,513.95996,185.25757,0.95936733,0.96828849,0.21395718,0.94426107,0.01326485
14,466.6666666666667,521.3273,95.19264,0.9222032,523.5581,92.95834,0.8980641,519.5923,92.911316,0.8229151,527.42487,93.379166,0.78474313,516.8187,93.24742,0.5266498,532.65326,105.29385,0.9926059,512.2812,105.215836,0.9905786,536.20874,121.56575,0.9592051,508.27036,121.34476,0.9090232,529.9579,133.9306,0.92295086,508.7816,133.86273,0.8532516,527.277,137.76451,0.9940567,514.3093,137.47498,0.9930661,525.8979,161.84454,0.9853805,512.32184,161.45134,0.97995317,523.4743,185.95514,0.96801615,513.6792,185.33304,0.9596,0.98674571,0.27610547,0.94376978,-0.08204558
