frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,571.79596,77.637596,0.9506343,576.8851,73.65544,0.95352775,570.9721,74.2225,0.6388977,589.50006,75.92814,0.9373489,574.0716,76.42847,0.19897537,595.30457,98.7717,0.99754024,576.0129,96.81865,0.96927005,585.80945,130.04402,0.99534744,562.0455,122.81917,0.83877826,554.2965,137.39888,0.9899614,548.0736,136.42111,0.8419296,581.5843,148.4553,0.9963129,569.0056,143.74663,0.9862386,532.70624,160.46869,0.9914443,523.3323,156.55853,0.965633,541.5438,209.01665,0.9626126,535.7087,203.134,0.9131382,1.02683138,-0.85975904,-0.02628406,0.56080854
1,33.333333333333336,570.9659,78.23511,0.94758487,575.88556,74.230385,0.9515271,570.33496,74.82875,0.6161154,588.5077,76.13693,0.93777454,573.96906,76.70279,0.18787067,594.6607,98.566666,0.99760866,576.08154,96.750015,0.96814996,585.4138,129.79312,0.9955947,562.0401,123.00482,0.83470887,554.36597,137.3064,0.9903279,548.11096,136.55267,0.8388123,581.2667,148.5798,0.9965299,569.1984,143.92133,0.98663425,532.45844,160.54404,0.9920106,523.59705,156.59378,0.96693504,541.4792,209.26218,0.9649678,535.77185,203.08295,0.9169998,1.01659599,-0.84747677,-0.03193391,0.56056289
2,66.66666666666667,570.3539,78.6541,0.9456049,575.1897,74.62746,0.9494044,569.79266,75.27103,0.6061934,587.8974,76.37542,0.9360294,573.6631,77.049805,0.18359773,594.368,98.63957,0.9975381,575.8871,96.87239,0.967773,585.11414,129.8336,0.99552876,561.6754,123.04436,0.8363666,554.1623,137.293,0.99025613,547.8531,136.54105,0.8406256,581.2371,148.74873,0.99650913,569.2379,144.11078,0.9866996,532.5151,160.38727,0.99197173,523.7298,156.48373,0.9671669,541.3084,209.16681,0.9648936,535.5151,203.04411,0.9174708,1.04991344,-0.86467195,-0.01031711,0.59544455
3,100.0,569.5324,78.877495,0.94827473,574.42725,74.80504,0.95246655,568.90375,75.4783,0.6163853,587.3056,76.44118,0.9387776,572.7285,77.18919,0.18442816,593.90936,98.660065,0.99761826,575.3827,97.038475,0.96784914,584.9873,129.81775,0.9956155,561.4709,123.19858,0.83403283,554.3716,137.26602,0.9904073,547.62384,136.64783,0.83901197,581.38556,148.97516,0.9964888,569.34924,144.41623,0.9864488,532.4432,160.32008,0.99191964,523.56537,156.60104,0.9665287,541.3928,209.28792,0.96462846,535.52356,203.38348,0.9162158,1.04592084,-0.86368937,-0.01154534,0.5897947
4,133.33333333333334,568.73773,79.1913,0.9497258,573.5582,75.00192,0.95416015,568.0041,75.79868,0.62265277,586.56866,76.39792,0.94061595,571.97345,77.46805,0.1867083,593.6123,98.6242,0.997644,575.2498,97.23001,0.9680935,584.8865,129.86084,0.9955764,561.5179,123.425385,0.8331116,554.05206,137.178,0.9903138,547.3744,136.64737,0.83818483,581.48285,149.06377,0.99639744,569.5864,144.54297,0.98613286,532.46124,160.24344,0.99170494,523.83356,156.45845,0.9657715,541.24567,209.33438,0.9638143,535.46344,203.15576,0.9146428,1.04128528,-0.85509178,-0.00024565,0.59421632
5,166.66666666666666,568.08514,80.15664,0.95275384,572.76373,75.756744,0.9572436,567.02905,76.72095,0.63957787,585.5545,76.3199,0.9431549,570.82904,77.86257,0.19530135,593.1193,98.04514,0.9977095,575.01917,97.1456,0.9688657,584.9083,129.5111,0.9955615,561.7902,123.628494,0.83302397,553.92487,137.08864,0.9902028,547.0224,136.72113,0.8375797,581.9342,149.10298,0.99632627,570.2831,144.75815,0.9858956,532.57605,160.22421,0.9915569,524.4251,156.58005,0.9652704,540.89844,209.46399,0.9634499,535.381,203.16586,0.9140203,1.05403739,-0.86491759,0.02038857,0.60207697
6,200.0,567.43054,80.5211,0.95802414,572.1771,76.10861,0.9615245,566.05853,77.08182,0.6762608,584.77655,76.61861,0.94532937,569.18066,78.28014,0.2144174,592.3802,98.18808,0.9977943,573.57733,97.56258,0.9708556,585.1321,129.30368,0.9954731,561.10956,123.89438,0.83763146,554.24786,136.95193,0.99000144,546.84735,136.8816,0.84025687,581.3872,148.56744,0.99625254,569.3065,144.34183,0.98585284,532.8643,160.40945,0.9912975,524.5344,156.75725,0.9648726,540.65515,209.57428,0.9623913,535.4029,203.18701,0.91258883,1.0580883,-0.86860227,0.02259938,0.60379649
7,233.33333333333334,566.483,80.52259,0.95699483,571.25104,76.14667,0.961476,565.28345,77.11903,0.66261774,584.15356,76.96387,0.94706076,568.7725,78.61222,0.20258212,592.0823,98.76307,0.99786866,573.2732,98.18722,0.96969515,585.1285,129.6644,0.99569964,560.63745,124.19887,0.83169794,553.5674,137.0525,0.9904358,546.127,136.69118,0.8366679,581.128,149.08084,0.9963653,569.0334,144.85025,0.98580015,532.8978,160.19467,0.9915969,524.3542,156.68433,0.9649769,540.81757,209.60857,0.96345955,535.365,203.47028,0.91334826,1.0592625,-0.87228696,0.01154534,0.60084875
8,266.6666666666667,565.17267,81.770325,0.9528496,569.619,77.32545,0.9587172,564.0922,78.40015,0.632595,582.3372,77.43855,0.94675404,568.1864,79.36531,0.18784374,591.35114,98.47528,0.99785197,573.1872,98.22987,0.9673716,585.2742,129.3861,0.995827,560.5227,124.28003,0.82412124,553.4868,137.17877,0.99063385,545.6788,136.42267,0.8316675,581.402,149.33966,0.996351,569.87244,145.20328,0.985329,532.9565,159.98628,0.9915724,525.26404,156.48174,0.96395874,540.53357,209.74722,0.96331006,535.67426,203.24489,0.91177636,1.06565655,-0.87916503,0.01400179,0.60207697
9,300.0,563.7405,82.2219,0.9476651,567.9446,77.78638,0.9548382,562.76263,78.9209,0.60227984,580.56885,77.78796,0.94514084,567.32117,79.86887,0.17500967,590.4519,98.56397,0.99776316,572.7459,98.30898,0.9648667,585.082,129.7563,0.9957926,560.18695,124.51248,0.81732035,553.4626,137.04364,0.99054104,545.77277,136.09967,0.82665825,581.47864,148.97675,0.99628,570.2988,144.81021,0.9848571,532.81537,159.4035,0.99150085,525.6331,155.71103,0.96327055,540.25116,209.50272,0.9632175,535.5736,202.50043,0.9111288,1.06565655,-0.87916503,0.01400179,0.60207697
10,333.3333333333333,562.38794,82.84349,0.9428473,566.1869,78.14745,0.951596,561.31323,79.5175,0.5733203,578.6356,77.285164,0.9442131,566.5797,79.92972,0.16550548,589.52734,97.946304,0.9976451,573.1773,97.650375,0.9623005,583.8735,130.51314,0.99568653,560.38007,124.604706,0.80948186,552.232,137.19055,0.9902755,545.0287,135.73804,0.82114214,582.10724,149.46393,0.9960051,571.8774,145.25568,0.9836911,532.6221,158.913,0.9909979,526.57825,154.91675,0.9609892,540.26697,209.9317,0.96151656,535.4459,202.03577,0.9072686,1.05192978,-0.85116145,-0.02014293,0.61779828
11,366.66666666666663,561.1867,83.4586,0.9509105,565.08514,78.555756,0.9556067,559.3568,80.1911,0.6339927,577.2783,77.21048,0.9424716,563.1451,80.61165,0.1936891,588.95337,97.647095,0.9975975,570.0875,97.96152,0.9677413,584.3503,130.2793,0.9952807,557.8987,124.06401,0.83446974,551.3505,138.11151,0.9897407,542.424,135.86311,0.8406019,582.30835,149.04936,0.9960373,570.3864,145.07079,0.98530376,532.9941,158.11333,0.9912252,525.29016,154.3154,0.96531284,540.6798,209.71436,0.96361107,534.7575,202.10904,0.91694015,1.04163819,-0.83175546,-0.04175972,0.62565893
12,400.0,559.35046,83.674225,0.9551306,563.31036,78.75894,0.9600502,557.42816,80.29512,0.6542751,575.7567,77.26512,0.9456254,561.25555,80.43344,0.19897202,587.2552,97.85206,0.9976286,569.2114,97.6862,0.9680587,581.7113,131.03903,0.99518305,557.1164,124.09384,0.8317465,550.1289,138.18819,0.9895147,541.74274,135.66684,0.8388165,582.87335,148.94286,0.995774,571.40533,144.88048,0.98440796,533.21234,157.47331,0.9907844,525.8706,153.46298,0.96372086,540.5535,209.47643,0.9623752,534.67535,201.62607,0.91459453,1.04328146,-0.83396627,-0.03856633,0.62565893
13,433.33333333333337,558.03076,85.03801,0.95211834,561.774,80.109406,0.9561643,556.13745,81.72801,0.6418267,573.96014,77.76313,0.94116706,559.9486,81.19255,0.19338004,586.6209,97.20282,0.99750406,567.64856,97.32303,0.9682682,581.51556,130.6296,0.99510443,555.07947,123.839066,0.84134823,548.7439,138.57903,0.98953,539.80597,136.07538,0.8474908,583.0597,148.43048,0.99597025,570.9788,144.41534,0.985615,533.2251,156.61458,0.9914102,525.0743,152.45644,0.9671989,540.62244,209.51723,0.96543926,533.83954,201.39952,0.92292017,1.05994109,-0.83691401,-0.02996874,0.64973219
14,466.6666666666667,555.9126,85.70167,0.9454687,559.488,80.79476,0.9517048,554.22577,82.49682,0.60190576,572.0284,78.50845,0.9394788,558.7291,82.121796,0.17290793,584.9915,97.71461,0.9973525,566.8695,97.96742,0.96415085,578.55566,130.96751,0.99504244,554.1012,124.6785,0.8276041,546.66016,138.75974,0.9893044,540.0853,136.26135,0.8367104,582.4886,148.1651,0.99582565,570.8971,144.23615,0.9846526,532.49567,157.05545,0.9912395,525.3079,152.58127,0.96557117,540.16125,210.31894,0.9648519,533.921,201.22931,0.92040724,1.03432769,-0.80891043,-0.05355071,0.64236282
15,500.0,553.1754,86.41717,0.942836,556.58606,81.41788,0.9505764,551.36487,83.17452,0.5895341,569.0722,78.765564,0.93945396,556.0804,82.574066,0.16694869,583.28156,97.83902,0.997142,565.057,98.24323,0.96091837,576.295,132.00594,0.9946536,552.8143,125.68872,0.8154657,542.5683,139.6476,0.9884532,537.821,136.46478,0.82651985,582.6146,149.00049,0.9950597,570.9092,144.97849,0.98194754,532.27045,156.3101,0.9895996,524.7819,151.0629,0.95942855,539.38574,210.21521,0.9593717,533.0712,199.79126,0.90907425,1.0484438,-0.80669962,-0.07934348,0.6649622
