frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,552.97546,113.56893,0.8729614,555.27954,109.832596,0.9199186,552.2002,110.49359,0.26813307,565.65796,108.664314,0.93338996,555.1052,110.18721,0.030260302,582.13715,124.2986,0.9935144,562.00415,123.03557,0.9631959,579.3222,159.04913,0.99446094,559.27374,152.08157,0.7955033,548.5629,170.43507,0.99007213,541.4884,163.78542,0.8408909,586.48364,170.67589,0.99250895,572.76025,167.7823,0.98082125,541.48505,177.00587,0.9856252,533.7053,173.9916,0.9398214,552.611,222.81265,0.9542821,551.6432,218.05884,0.87076247,1.06711687,0.21125508,0.87081308,-0.57947759
1,33.333333333333336,550.62286,113.87577,0.85743487,552.8667,110.21532,0.91131115,550.24945,110.75583,0.23051493,563.601,108.86964,0.93129396,553.8882,110.09825,0.025343182,580.90344,124.116455,0.9933652,560.77106,122.57402,0.9595992,579.2878,158.70992,0.9948677,558.9233,151.57588,0.7897887,548.94354,170.27786,0.9907768,541.9091,163.51927,0.84003276,585.55304,170.76466,0.99298215,571.89484,167.73474,0.9814295,540.92944,176.60344,0.9866811,533.1588,173.45709,0.94256085,552.71277,222.86867,0.95696175,551.76685,217.8674,0.8755513,1.06218091,0.24269769,0.86270678,-0.57014307
2,66.66666666666667,549.04877,114.143295,0.89031786,551.38416,110.359146,0.9328499,548.4069,110.96867,0.28556502,562.34674,108.62721,0.94216114,551.70575,110.07262,0.029520115,580.14,123.68056,0.99444616,558.9874,122.55829,0.965336,579.40576,158.10559,0.9951374,558.14075,151.91011,0.79391783,549.02686,169.69077,0.9911294,541.89215,163.96098,0.8419971,585.0816,170.63313,0.99312496,570.84344,167.78331,0.9816629,540.7013,176.64255,0.9864981,532.68994,173.61873,0.94158745,552.1118,222.82925,0.95561713,551.5599,217.94513,0.87177616,1.11786193,0.24318899,0.9238725,-0.58046017
3,100.0,548.7557,114.24615,0.880333,550.9181,110.45325,0.92285216,547.94385,111.169266,0.27847102,561.30225,108.64857,0.9328634,551.0008,110.341675,0.031316783,579.38184,123.59546,0.9939429,558.1919,123.06172,0.96508294,579.9944,157.76588,0.99461126,558.57794,152.80148,0.80138505,550.1602,169.34686,0.9903093,542.7556,164.27359,0.845252,585.3377,170.61874,0.993032,571.0541,168.1511,0.9822634,540.634,176.06262,0.98683727,532.6258,173.41548,0.9458473,552.4172,222.61029,0.957761,551.7144,218.23596,0.8818176,1.05685181,0.223783,0.89807973,-0.51020558
4,133.33333333333334,548.37085,115.156494,0.8698192,550.2716,111.39442,0.9113842,547.44666,112.182396,0.2725759,560.0076,109.33211,0.92191976,550.42487,111.18761,0.033673882,578.5887,123.81946,0.9935127,557.46625,123.71443,0.96604365,580.7983,157.60497,0.9941811,558.85016,153.57458,0.816921,551.04535,169.03665,0.9896437,543.0962,164.4671,0.8542008,585.4173,170.44682,0.99306893,571.16846,168.2784,0.98332053,540.9604,175.84691,0.98695415,532.67,173.5103,0.9496105,552.62396,222.29099,0.95792645,551.27075,218.3618,0.8874878,1.06680918,0.21248331,0.93934816,-0.45886568
5,166.66666666666666,547.8824,115.845566,0.8480713,549.6179,112.13807,0.8874032,546.888,112.987946,0.25999105,558.7725,110.10304,0.8994756,549.63635,112.11346,0.037053473,577.7598,124.28079,0.9923717,556.0762,124.675,0.9658346,581.5171,157.63788,0.99302554,558.5039,154.55211,0.8333544,551.4564,168.81256,0.9879039,543.41223,164.63951,0.8628769,585.09375,170.26343,0.9928226,570.49603,168.44511,0.9842226,540.85175,175.62021,0.986673,532.4238,173.64357,0.95361567,552.6642,222.12146,0.95758104,551.6151,218.7399,0.8945686,1.16102788,0.18005811,1.05087119,-0.45960262
6,200.0,545.15356,116.06485,0.83950514,546.765,112.342026,0.88980716,544.3865,113.17855,0.21493693,556.1122,110.17093,0.9125977,548.05096,112.15783,0.027533878,575.4316,124.18445,0.9925971,556.16693,124.612045,0.9579211,580.61975,156.90279,0.9940904,559.6079,154.01755,0.7951528,550.9088,168.64772,0.9895181,543.19073,164.13354,0.8419961,584.7484,171.3824,0.9925444,571.6476,169.58014,0.9813944,539.4313,176.16933,0.98589593,532.9306,174.26036,0.9439819,552.367,222.08435,0.9539406,552.0065,218.64182,0.8752729,1.12296619,0.18816441,1.02630665,-0.41514079
7,233.33333333333334,543.5663,117.5226,0.8987995,545.29083,113.64044,0.9354567,542.42,114.41185,0.2903744,554.92,110.47313,0.9400361,545.8967,112.310036,0.029933114,573.60486,123.4126,0.9943534,556.2712,123.38455,0.96236694,579.64923,155.8994,0.9948862,560.4999,152.30092,0.77112526,551.67523,168.8055,0.9907268,542.32196,163.59492,0.8290795,583.9467,170.39955,0.99241155,572.189,168.35739,0.9793754,538.649,176.62395,0.9857143,533.77234,174.40521,0.93788964,553.50806,222.64938,0.9521327,553.1507,218.67294,0.86230373,1.11262756,0.16188034,1.02728923,-0.39548916
8,266.6666666666667,541.96594,119.72366,0.8777155,544.09717,115.19125,0.87461513,541.22974,116.81972,0.44985813,553.3162,110.81145,0.8956682,547.69727,113.26839,0.22575219,569.98505,123.5506,0.994915,556.49054,124.75987,0.96707445,577.966,155.22635,0.9892693,555.9558,150.6066,0.8549121,548.9761,169.72778,0.97687054,539.9536,165.70378,0.8389049,579.3437,169.9746,0.99466383,570.7506,168.06148,0.9862925,540.8781,182.62354,0.9900529,532.3921,181.2635,0.9742037,558.49133,219.46469,0.967037,553.71606,215.23254,0.94444877,1.34012441,0.20069232,1.23878995,-0.47016537
9,300.0,539.1391,119.711136,0.89227915,541.554,115.23463,0.8978917,538.4477,116.66842,0.46893907,551.6985,111.48156,0.9144988,545.37866,113.4558,0.2207055,568.28656,125.14723,0.9954353,555.86725,125.396194,0.96559364,575.55664,157.14703,0.989824,555.8586,150.83305,0.8360958,547.5156,170.95248,0.97740513,540.0207,165.8346,0.8218542,580.0684,170.63351,0.99424285,572.0177,168.2935,0.98419476,540.79584,183.32071,0.989286,532.21466,181.1099,0.97021604,558.9097,220.76282,0.96433616,553.83014,215.3486,0.93752027,1.16968925,0.20069232,1.07666396,-0.41071917
