frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,552.0985,99.64134,0.95044667,556.7136,96.22759,0.9634094,550.91016,96.50729,0.62550986,568.5331,98.33635,0.955246,554.0426,98.36083,0.1845526,576.6601,118.559586,0.99787176,560.8575,119.32169,0.94751203,576.12085,146.91116,0.99555796,556.8934,145.54239,0.7081104,551.9382,165.76312,0.9882577,547.1301,163.37181,0.72629905,575.0057,167.21805,0.9935323,565.1571,164.87634,0.96743137,535.2407,179.61845,0.98093134,529.8784,179.12395,0.90454787,541.0564,224.36046,0.9138641,541.6955,221.23624,0.7833033,0.99650741,-0.44633776,0.88776262,0.07541315
1,33.333333333333336,552.1552,99.842545,0.9508164,556.79596,96.40936,0.96373934,550.96875,96.70398,0.6290638,568.70624,98.494156,0.9552191,554.1111,98.545715,0.18573025,576.6925,118.743385,0.9978447,560.8841,119.45398,0.94706386,576.0666,147.12643,0.99546427,556.9593,145.65086,0.70512426,551.97754,165.8383,0.98803073,547.3322,163.39284,0.7233178,574.6164,167.30699,0.99338734,564.7493,164.94083,0.96676785,535.1246,179.75381,0.980586,529.72974,179.21747,0.9031567,541.063,224.50826,0.91285044,541.5923,221.34245,0.78132725,0.89838371,-0.43012516,0.78680234,0.05502458
2,66.66666666666667,552.2476,99.90615,0.9517493,556.9254,96.45883,0.964407,551.045,96.75961,0.63357913,568.8942,98.549126,0.955753,554.14453,98.61057,0.18755324,576.7768,118.85699,0.99788886,560.86804,119.52529,0.94787836,576.14276,147.28831,0.99552876,556.9672,145.69983,0.70693356,552.0071,165.94101,0.98817176,547.23706,163.49321,0.7247031,574.4057,167.32321,0.9935133,564.4612,164.93448,0.9673021,535.12274,179.7464,0.9809732,529.57043,179.15398,0.9047508,541.3304,224.49007,0.91448176,541.66376,221.2694,0.78462136,1.0065534,-0.46549811,0.89046472,0.0594462
3,100.0,552.35016,99.978714,0.9521144,557.0438,96.52136,0.9642302,551.0884,96.83236,0.63919085,568.98584,98.638626,0.9550153,554.01776,98.74182,0.19106469,577.0148,119.0139,0.9978604,560.5924,119.681435,0.9491867,576.215,147.59053,0.9954216,556.614,146.0054,0.71328604,551.8781,165.97214,0.9879579,547.1101,163.763,0.728916,574.6645,167.25209,0.99357337,564.3622,164.8143,0.96823144,535.1992,179.75516,0.9813634,529.1784,178.8952,0.9081747,541.4916,224.62167,0.916872,541.4202,221.03781,0.79200006,1.01472721,-0.45346148,0.90471215,0.07443057
4,133.33333333333334,552.3911,100.287964,0.95316005,557.0898,96.79765,0.96432894,551.0598,97.15588,0.6483022,569.0211,98.83592,0.9542154,553.8397,99.049225,0.19649985,577.1268,119.17146,0.99782926,560.42993,119.8911,0.9512308,576.148,147.88391,0.99531245,556.3047,146.1737,0.7240069,551.7447,166.13051,0.9878109,546.95593,163.66661,0.73754495,575.0382,167.27286,0.9935355,564.5485,164.8634,0.96894485,535.18463,179.69624,0.9812524,529.12946,178.86916,0.90996206,541.5165,224.65836,0.91649306,541.5172,221.11716,0.79418623,0.98219286,-0.46279601,0.86368937,0.0675525
5,166.66666666666666,552.0477,100.49161,0.94885534,556.7886,96.90324,0.96104115,550.9915,97.52543,0.63954526,569.3294,98.73813,0.9521949,554.27075,99.215515,0.20029727,577.333,118.73184,0.99773705,560.55707,119.438,0.952785,576.0686,148.26808,0.99489164,556.4989,146.61748,0.72863406,551.3873,164.98949,0.98583543,546.34436,163.74095,0.72662765,574.87494,167.1279,0.9937262,564.2461,164.80142,0.97102416,534.1681,179.1065,0.9813704,527.7653,178.8459,0.9144905,543.11694,224.20636,0.91413575,543.19403,221.69019,0.79461306,0.99818033,-0.45567229,0.88506052,0.07344799
6,200.0,551.9242,100.6712,0.94954604,556.66003,97.085434,0.961474,550.8204,97.70125,0.64473647,569.10583,98.85794,0.952273,553.9959,99.32353,0.20338704,577.1637,118.72568,0.99772054,560.3932,119.47545,0.9532143,576.00916,148.18253,0.9948251,556.4687,146.58542,0.7304405,551.4286,165.10785,0.98566794,546.27277,163.75925,0.72766423,575.12665,167.17804,0.99360484,564.49854,164.87605,0.9707323,534.1675,179.09903,0.98090404,527.73785,178.85345,0.9131117,543.046,224.11328,0.91223854,543.17786,221.59518,0.79148906,0.98672055,-0.47065666,0.86368937,0.0783609
7,233.33333333333334,551.75085,100.731995,0.95227355,556.47156,97.10795,0.9628273,550.3328,97.80965,0.66707665,568.586,98.83827,0.9518176,552.9214,99.55934,0.21760114,576.7347,118.55186,0.99768233,559.4822,119.68148,0.95516646,576.0889,148.09041,0.9945846,555.9555,146.99757,0.7377744,551.3689,164.82454,0.98514473,546.0505,163.83192,0.73283726,575.23206,166.61542,0.99332917,564.3047,164.51932,0.970391,534.24365,178.79831,0.9800718,527.884,178.82903,0.911945,542.85767,224.05997,0.9089712,543.31415,221.80553,0.78778213,0.98651398,-0.45444406,0.87130437,0.08671284
8,266.6666666666667,552.30304,101.381195,0.97091955,556.21747,97.37262,0.98048246,550.13135,98.01597,0.7144445,567.0688,99.270615,0.95965815,550.4375,100.82362,0.10473594,576.8327,119.25134,0.99341655,559.39624,118.79318,0.970565,575.13086,150.12866,0.987485,558.5997,146.9247,0.7135614,549.0569,164.30203,0.9813493,546.65314,163.74165,0.77439964,578.4207,167.96458,0.9777445,565.6954,165.26039,0.9502828,530.9643,180.93567,0.957878,525.1966,177.94734,0.85523313,544.0381,225.63249,0.9015054,543.5205,221.4838,0.76737344,0.98048004,-0.4254579,0.87965632,0.08081735
9,300.0,551.8559,101.68379,0.97087675,555.7616,97.61233,0.98054916,549.5053,98.31706,0.7165111,566.50574,99.26522,0.9594246,549.5245,100.98628,0.10528935,576.17316,118.945435,0.993396,558.64496,118.74167,0.9699756,574.7492,149.54184,0.987473,558.0557,146.71904,0.70912486,549.4789,164.28734,0.98128533,546.7554,163.61244,0.7711934,578.0629,168.13893,0.9776258,565.32117,165.60156,0.94960445,531.1794,180.64203,0.9575656,525.53345,177.79381,0.85384893,543.7367,225.54272,0.90097374,543.51746,221.55469,0.76605916,1.00247191,-0.46132214,0.88825391,0.05600716
