frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,544.51697,115.38306,0.7794987,546.3771,111.13783,0.7858936,543.88245,112.95697,0.2559774,555.0227,107.28024,0.869585,549.95966,110.274994,0.116881005,574.6086,121.21176,0.99557614,557.0255,123.11966,0.946486,586.7135,155.06651,0.99394774,559.85834,152.27063,0.8260528,563.77246,168.74496,0.98532563,551.7349,169.51361,0.81607705,585.83185,170.82068,0.99701416,574.9887,169.53532,0.9896729,544.3482,182.53458,0.9935853,534.4459,181.92368,0.9771524,568.3681,220.44444,0.976344,560.4898,216.64326,0.94954425,1.03653108,0.02751229,0.91281845,-0.4903083
1,33.333333333333336,543.0553,116.89485,0.7838921,544.9421,112.6692,0.8065091,542.5871,114.48242,0.24795893,553.9547,108.17949,0.8851771,549.2048,111.160645,0.104850404,573.6403,121.35022,0.9958729,556.7088,123.34047,0.93717474,585.66156,155.3105,0.99442405,559.73083,152.95914,0.78913283,562.9128,169.34256,0.9859703,551.6845,171.35919,0.7846855,585.02795,171.549,0.9968021,574.6939,170.298,0.9875616,542.95056,182.60902,0.99318945,533.88104,182.07831,0.97272646,567.93384,220.6632,0.9750533,560.88873,216.7574,0.94271266,1.063284,0.05993749,0.93296138,-0.5065209
2,66.66666666666667,542.66016,117.42119,0.8334434,544.7596,113.089516,0.862238,541.7838,114.95926,0.30890837,553.9,108.11813,0.9107343,547.92194,111.22894,0.119457506,572.51624,121.391174,0.9966168,556.6401,123.43034,0.9373037,584.7842,155.50719,0.9948649,560.9679,153.02441,0.7576973,562.0007,169.53024,0.98638374,551.793,171.7348,0.7562424,583.705,171.94525,0.9965318,574.0951,170.80183,0.98513293,541.7176,182.86752,0.99257773,533.54626,182.78618,0.96730685,567.8236,220.78645,0.97297704,561.5494,217.31876,0.9340647,1.03239971,0.09481914,0.91822265,-0.46230472
3,100.0,541.92065,118.22534,0.85643727,544.1235,113.894485,0.8780059,540.8824,115.77675,0.351791,553.34393,109.01198,0.91510195,546.5079,112.20705,0.13352534,571.91156,122.31938,0.9968907,555.31396,124.5316,0.94574356,583.9768,155.96326,0.9950859,559.37756,153.55891,0.7820331,560.4557,170.2275,0.9871135,550.06506,172.4143,0.77849215,583.82996,171.87166,0.9965953,573.669,170.81981,0.98591936,542.36127,182.9276,0.9923844,533.6055,182.83315,0.9675465,568.6052,220.79579,0.9714516,561.93835,217.30804,0.9319409,0.98052358,0.09924076,0.89193859,-0.39499787
4,133.33333333333334,541.03973,118.14688,0.87225,543.4125,113.825516,0.8903096,539.865,115.724686,0.39009392,552.86884,109.42212,0.9193421,545.07837,112.70294,0.1458506,571.4963,123.040665,0.9970169,554.06635,125.58264,0.95037615,583.74915,155.70137,0.99500185,558.55865,153.92596,0.7925487,560.1206,170.21304,0.9869545,550.0998,172.76276,0.7860254,583.7972,171.97061,0.996564,572.9842,171.00648,0.98618823,542.9285,183.07037,0.99217457,533.378,182.76566,0.9675886,569.0095,220.76492,0.97068304,562.06433,216.89308,0.93142515,0.98004902,0.11152303,0.90667732,-0.35495766
5,166.66666666666666,538.84973,116.7841,0.8902889,541.24866,112.41154,0.9098212,537.6398,114.34815,0.41946638,550.81696,109.1974,0.931985,543.0928,112.4506,0.15230021,569.3504,123.94266,0.997329,554.26154,126.92656,0.95329046,581.6543,156.30835,0.99527836,557.87555,155.2328,0.7888007,558.7976,171.32376,0.98745316,548.0801,173.2219,0.7842522,586.4451,170.85184,0.9963103,577.0764,170.24506,0.98492694,542.4999,181.89568,0.9914847,534.465,182.58044,0.96378034,568.9564,220.92166,0.9669672,562.72577,217.85603,0.9219281,0.99189846,0.09555608,0.91355539,-0.37436365
6,200.0,537.61084,117.96596,0.8742962,539.871,113.71297,0.90015787,536.60596,115.52408,0.37584683,549.2972,110.28386,0.9297672,542.3567,113.280174,0.13538904,567.62646,124.55313,0.99735403,552.8142,126.85533,0.94602776,580.20905,156.79613,0.9956132,556.60895,154.97285,0.7663521,558.6168,171.2625,0.9879804,547.80945,173.60336,0.765712,583.4479,170.85843,0.9966126,574.2494,170.03563,0.9849797,542.06165,182.41028,0.99235255,533.89246,182.38876,0.96493095,569.42957,221.0097,0.9706323,562.2019,216.93085,0.926941,0.99199564,0.1238053,0.91404668,-0.36502912
7,233.33333333333334,536.3804,120.04253,0.8962465,538.6117,115.7619,0.92296475,534.7889,117.61618,0.4351893,547.8855,111.18553,0.9389867,539.6526,114.38666,0.15124667,565.6407,123.895325,0.99746835,551.8965,126.43175,0.9435874,578.84235,155.73259,0.99541724,557.184,154.3412,0.73631847,558.69946,172.02527,0.9870989,547.4153,174.20746,0.73803425,583.4528,168.50256,0.9962573,574.8675,167.86942,0.9826972,541.89404,182.38237,0.9919938,534.02045,182.54614,0.9616488,569.26184,221.3588,0.97041166,562.0286,217.12796,0.92431,0.96680347,0.11913804,0.89242988,-0.35225556
8,266.6666666666667,533.94794,120.24924,0.8589802,535.9098,115.86192,0.8908312,532.78217,117.537834,0.3850791,544.8474,111.68476,0.91949964,538.6728,114.389275,0.1680526,562.96185,122.73424,0.99493587,550.7944,126.28696,0.9344572,577.65515,151.54599,0.9894916,556.9146,153.60036,0.7014144,559.1347,171.77298,0.9736641,547.4474,174.01274,0.6946226,581.0618,165.79515,0.9930448,573.1791,165.44751,0.9746302,542.78076,183.49638,0.98813057,534.387,183.53198,0.9564586,564.6123,220.01608,0.9634591,558.0815,215.16644,0.92326343,1.01215633,0.06902637,0.91895959,-0.41857983
9,300.0,532.1123,121.704025,0.8686553,534.1716,117.18131,0.90053326,530.5129,119.09566,0.4178626,543.3771,112.944855,0.9223577,535.71716,116.37129,0.17486937,562.557,123.84346,0.99456364,548.7416,128.48833,0.93143976,578.2602,152.32837,0.9878418,556.3161,155.6733,0.68201846,558.24506,171.92241,0.9700586,548.195,175.03815,0.67413527,581.8402,166.584,0.99206674,572.8197,166.59976,0.9716833,543.5132,184.10178,0.98718053,534.34937,184.56244,0.95396745,564.677,220.70883,0.9626213,558.33923,216.30428,0.92248034,1.02298137,0.0594462,0.91699443,-0.44953115
10,333.3333333333333,530.00415,123.362656,0.8328005,531.6605,118.96423,0.87352806,528.5969,120.89325,0.34946075,540.2585,114.11108,0.91158503,534.30164,117.47089,0.15457855,559.7011,123.58769,0.9938379,547.73486,128.06165,0.9213581,576.36444,152.44748,0.987404,556.4609,155.49727,0.6674326,557.8652,171.91154,0.9688365,549.2002,174.00243,0.6616779,580.8904,165.55429,0.992397,573.1185,165.7428,0.9725886,541.8384,183.99722,0.98839605,534.2948,184.95851,0.95781785,564.2009,220.78781,0.966901,559.0473,216.89365,0.93061405,1.08461987,0.04225102,0.9747211,-0.47385005
11,366.66666666666663,527.57355,125.50725,0.7533533,528.64215,121.21582,0.81662047,526.68286,123.012985,0.23698092,536.7084,116.14819,0.89517164,533.968,119.0479,0.117430426,556.96326,125.09326,0.9922627,548.0175,128.28712,0.8948484,574.19977,155.31232,0.9865276,556.9151,156.04025,0.62304777,555.3199,173.07126,0.9667022,548.5875,173.38686,0.6283426,580.1868,166.95317,0.9914051,574.5585,166.73595,0.9679232,540.8031,184.55797,0.9872322,535.61804,185.17589,0.95206416,563.5345,222.03473,0.96380967,560.00366,217.81992,0.92283684,1.11038222,0.04102279,1.02286761,-0.43012516
