frame_id,timestamp_ms,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf,acc_x,acc_y,acc_z,acc_mag
0,0.0,508.2419,56.87509,0.95340234,511.00833,54.373947,0.94289184,506.18414,54.298615,0.868717,515.9076,56.190857,0.8392953,503.40884,56.293594,0.47044837,522.88043,72.24546,0.9934831,499.97525,72.69592,0.9899922,529.62866,91.86722,0.9768801,496.65897,91.95886,0.93163157,522.5514,106.41693,0.96007574,495.31937,107.09607,0.90563637,517.56036,111.031265,0.99482816,502.80194,110.97092,0.9933791,516.2287,140.64581,0.98857903,501.35135,140.39195,0.98252296,517.65533,167.42017,0.9695067,503.96246,166.74564,0.95785743,1.02655503,0.3313757,0.86540888,-0.4416705
1,33.333333333333336,507.96133,56.38591,0.9519728,510.681,53.79521,0.9404359,505.76166,53.80934,0.8679762,515.59314,55.582825,0.8313267,502.871,55.915283,0.4732256,522.6819,71.783905,0.9931369,499.69638,72.56778,0.98986316,529.3426,91.45648,0.97501796,496.41528,92.11885,0.9308936,522.3793,106.33229,0.9573495,495.53058,107.31022,0.90424085,517.91327,110.96867,0.9949886,502.8927,111.06996,0.99373215,517.22485,140.77715,0.9897578,500.61642,140.68956,0.9846811,518.019,168.16412,0.97391903,501.2442,167.70744,0.96453476,1.02790844,0.33063876,0.86540888,-0.44535518
2,66.66666666666667,507.19247,55.86168,0.95211357,509.9015,53.193054,0.9404444,504.87622,53.280205,0.86888623,514.9013,55.079742,0.8296044,501.9172,55.596375,0.47470194,522.1832,71.58157,0.99315697,499.06317,72.681274,0.9898698,529.0177,91.46396,0.9749025,496.29974,92.66843,0.930454,522.08215,106.77515,0.957125,495.4514,107.821014,0.90376174,517.86615,111.15967,0.9950991,502.5675,111.42171,0.9938758,517.9222,141.01369,0.9901557,499.9534,141.11176,0.9853131,518.5021,168.46222,0.97531474,499.25314,168.2414,0.9665063,1.04730143,0.32695408,0.86811098,-0.48613232
3,100.0,505.9877,55.606064,0.9520774,508.68118,52.88353,0.9419907,503.66098,53.062836,0.86684847,513.897,54.74122,0.83492297,500.95325,55.512123,0.46229535,521.51953,71.29822,0.9930432,498.63147,72.87061,0.9894476,528.5217,91.08952,0.9748191,496.41238,93.373245,0.9273529,522.06726,106.95299,0.95690256,495.42496,109.33302,0.9002611,517.71173,111.14982,0.9949532,502.41766,111.58496,0.9936278,518.059,141.30023,0.9899928,498.85553,141.55069,0.9848979,518.6115,168.92162,0.975178,497.0117,168.87529,0.9660827,1.02844145,0.31025019,0.84207257,-0.50234492
4,133.33333333333334,505.41614,55.713165,0.9514802,508.12335,52.94497,0.94177675,503.01562,53.165077,0.8649426,513.4096,54.805267,0.8342368,500.25558,55.680626,0.45477062,520.9494,71.36669,0.99282974,498.1576,73.11325,0.98892283,527.97644,91.0684,0.9743722,496.08093,93.67557,0.92401487,522.0785,107.08004,0.95629877,495.38086,109.502304,0.8967703,517.45135,111.29962,0.9948348,502.10382,111.826675,0.9934263,518.14484,141.6569,0.99002165,498.13037,142.00305,0.98481375,518.8597,169.55176,0.9756083,495.5852,169.62344,0.9664682,0.99717638,0.2156767,0.83937047,-0.49325604
5,166.66666666666666,505.0387,55.56565,0.96542525,508.27078,53.11139,0.939187,502.42587,53.138474,0.88578796,514.14197,55.23197,0.8516534,500.1143,55.37412,0.6410238,520.24023,71.546555,0.9952335,498.5531,72.71819,0.9877051,528.77637,90.88099,0.9813835,495.4346,92.40792,0.93581057,521.67676,106.1,0.95980704,495.11618,108.213165,0.90289587,515.91223,111.09548,0.99575496,500.84253,111.25084,0.99291706,518.7909,141.42485,0.9885683,497.86536,142.6591,0.98249876,520.38574,169.10912,0.95971,495.78992,170.60588,0.94893885,1.02163717,0.14886114,0.86786534,-0.51806623
6,200.0,504.33456,55.790558,0.9656771,507.55164,53.33606,0.93983227,501.71588,53.38844,0.88709784,513.38354,55.339832,0.8515482,499.31723,55.56275,0.6396857,519.56335,71.41461,0.9952695,497.59924,72.70532,0.9875235,528.36365,90.48778,0.9815067,494.50882,91.90584,0.9349379,521.9086,105.9738,0.95985216,495.15103,106.65651,0.9017633,515.27856,111.091934,0.99590707,499.9936,111.35506,0.99309796,518.75104,141.38498,0.98916024,497.4292,142.7883,0.98326033,520.4345,169.42508,0.9621399,495.17923,171.02171,0.95168215,1.30291825,0.16409115,1.25475691,-0.31025019
7,233.33333333333334,503.2008,55.729095,0.9642628,506.32742,53.224678,0.93808043,500.62753,53.385906,0.8816019,512.13696,55.0822,0.8502694,498.39368,55.554672,0.6273319,518.5374,71.00678,0.99523336,496.69186,72.51474,0.98688287,527.7987,90.23798,0.98176724,493.3586,91.641685,0.9324956,521.9456,106.35281,0.9603263,494.53937,106.2145,0.89930236,514.4386,110.84042,0.9959447,499.29208,111.29115,0.99301964,518.09564,140.74562,0.9894376,497.25464,142.58127,0.98336095,520.3407,169.5835,0.9632615,495.24237,171.56645,0.9524579,1.55568242,0.312461,1.51735188,-0.14198306
8,266.6666666666667,501.88028,55.38494,0.9640897,504.9919,52.93809,0.93781185,499.386,53.11137,0.88059473,510.80893,54.87072,0.8506333,497.32477,55.375572,0.62471473,516.92456,70.744156,0.99527043,495.566,72.382706,0.9868448,525.7559,89.521194,0.9821029,491.9857,91.05844,0.93280476,521.2833,106.17468,0.96092093,493.96317,105.063614,0.90000266,513.2157,110.64666,0.99602425,498.4005,111.31692,0.99311864,517.5176,140.91052,0.9895511,497.23492,143.1349,0.9834548,520.04834,169.74384,0.9633176,495.1959,172.1293,0.9523129,1.44821962,0.76297474,1.20832992,-0.23483704
9,300.0,500.73816,55.3096,0.9654656,503.87247,52.778305,0.937932,498.08307,53.114418,0.89186233,509.79108,54.663662,0.84272844,495.823,55.524223,0.6488521,515.87415,70.72653,0.994733,494.25214,72.7899,0.98755336,524.6103,89.853386,0.9789201,490.54266,92.13882,0.9361997,520.90906,107.16307,0.95518047,492.8458,107.54807,0.9020208,512.7289,110.58735,0.99568427,497.76718,111.58677,0.9931357,517.03094,140.7356,0.9891095,496.8502,143.68855,0.98413056,519.80994,169.65536,0.9635159,495.10883,173.18451,0.95492494,1.44821962,0.76297474,1.20832992,-0.23483704
